#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf8 14A 3 even-skipped Kruppel hunchback

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - hb>
1834 89.42 56.12 35.75 10.96 29.85
1835 89.09 58.66 34.67 9.00 25.80
1836 89.44 37.15 17.45 12.41 28.84
1837 89.81 29.28 13.99 10.66 20.55
1838 89.87 61.51 32.50 9.48 18.31
1839 89.89 34.57 17.26 11.60 29.20
1840 89.92 53.85 35.82 12.02 32.44
1841 90.05 41.97 20.18 11.20 30.86
1842 90.00 50.89 29.50 12.71 33.86
1843 90.04 58.52 30.38 9.79 27.27
1844 90.25 47.14 22.49 11.50 31.58
1845 90.37 31.99 14.01 9.92 23.27
1846 90.34 66.66 31.15 7.19 9.92
1847 90.55 44.78 18.03 11.91 29.63
1848 90.73 63.89 33.04 8.70 16.97
1849 90.69 39.21 16.00 11.92 27.13
1850 90.52 56.44 26.91 9.80 32.13
1851 90.72 36.62 14.87 10.34 28.01
1852 90.96 49.81 23.51 11.99 30.71
1853 90.97 52.64 29.32 11.87 29.43
1854 91.28 29.82 10.88 9.79 20.85
1855 91.20 60.87 28.01 8.91 18.15
1856 91.40 34.45 13.46 10.33 25.13
1857 91.32 41.89 14.85 12.20 27.71
1858 91.16 57.07 28.20 10.20 24.91
1859 91.38 54.85 22.70 11.43 28.51
1860 91.49 47.42 17.95 11.85 30.11
1861 91.63 58.67 25.33 9.97 22.73
1862 91.81 44.56 16.15 11.84 24.43
1863 91.88 32.27 11.03 10.25 20.56
1864 91.89 37.91 12.32 10.85 24.02
1865 92.02 62.51 23.52 8.90 12.40
1866 92.23 50.18 17.62 10.84 25.33
1867 92.02 52.43 18.67 12.06 27.31
1868 92.50 40.02 13.24 11.34 21.78
1869 92.05 55.37 21.53 9.65 23.94
1870 92.34 56.95 20.58 10.68 24.23
1871 92.39 53.66 19.29 9.54 27.71
1872 92.76 42.47 12.32 11.63 24.64
1873 92.63 47.24 14.42 11.47 24.10
1874 92.85 29.78 10.07 9.15 16.66
1875 93.13 32.85 10.90 10.19 16.91
1876 92.94 59.30 16.97 8.13 22.97
1877 93.33 45.38 14.25 11.49 21.77
1878 93.30 52.23 15.42 10.96 20.98
1879 93.52 37.82 11.96 10.84 18.88
1880 93.44 49.41 14.11 10.24 20.53
1881 93.64 56.82 16.53 10.57 26.98
1882 93.92 40.61 11.82 10.26 16.70
1883 93.74 54.44 16.56 9.40 18.91
1884 94.13 34.26 10.46 10.57 14.57
1885 94.20 30.89 9.23 9.70 12.67
1886 94.11 43.53 12.61 10.52 18.12
1887 94.51 51.67 12.57 10.07 19.39
1888 94.49 48.78 12.12 9.51 16.62
1889 94.78 46.09 11.28 9.72 15.59
1890 94.98 36.00 10.22 9.86 14.65
1891 94.97 38.31 10.65 10.91 12.73
1892 95.30 43.10 10.87 9.66 15.63
1893 95.31 40.76 11.59 10.00 15.06
1894 95.34 53.77 10.86 8.11 16.76
1895 95.71 33.75 9.03 9.08 13.21
1896 95.82 48.01 10.21 8.90 13.94
1897 96.04 50.70 11.01 8.92 14.10
1898 95.81 38.76 10.18 9.82 9.21
1899 96.26 45.62 10.55 9.56 14.36
1900 96.28 36.78 9.45 9.62 10.94
1901 96.58 42.54 10.66 9.28 13.81
1902 96.81 39.42 9.50 8.97 10.91
1903 97.09 47.64 10.12 9.35 9.76
1904 97.64 44.89 9.84 9.37 10.54

