#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf4 14A 3 even-skipped Kruppel hunchback

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - hb>
1823 72.95 45.23 77.04 21.78 3.19
1824 72.88 61.56 98.91 22.68 2.42
1825 72.86 64.88 105.24 21.22 2.93
1826 72.95 47.46 73.64 18.64 3.06
1827 73.01 69.42 100.40 18.79 2.67
1828 72.99 78.63 95.61 15.42 2.42
1829 72.98 53.43 90.48 20.97 3.91
1830 73.04 59.67 95.67 20.12 2.95
1831 73.16 39.93 69.19 19.36 2.77
1832 73.14 50.87 84.77 20.88 3.61
1833 73.14 57.54 96.70 20.58 3.41
1834 73.17 23.51 51.48 17.20 2.30
1835 73.24 42.37 75.22 20.50 3.12
1836 73.50 9.83 31.69 12.77 1.29
1837 73.57 12.66 41.08 14.29 1.42
1838 73.38 20.51 45.20 16.61 1.64
1839 73.47 28.24 54.04 17.47 2.43
1840 73.44 71.70 96.07 16.93 2.41
1841 73.28 86.43 57.12 11.90 2.00
1842 73.45 88.63 57.63 11.30 1.16
1843 73.35 55.53 89.38 21.67 3.25
1844 73.48 63.28 103.54 19.58 2.55
1845 73.50 37.80 67.88 18.73 2.77
1846 73.50 73.98 87.30 17.11 2.54
1847 73.61 84.86 68.66 12.74 1.42
1848 73.48 67.66 99.23 19.91 2.39
1849 73.81 81.13 82.40 13.93 2.18
1850 73.88 18.14 41.18 15.04 1.91
1851 73.81 30.27 61.55 18.29 2.44
1852 73.76 65.69 95.00 19.34 2.69
1853 73.92 15.27 42.27 14.29 1.68
1854 73.72 49.06 82.06 20.06 3.49
1855 73.78 25.80 50.52 16.80 2.33
1856 73.92 44.04 76.83 20.68 3.88
1857 73.70 32.33 59.32 17.91 2.65
1858 73.93 46.54 77.36 20.39 3.51
1859 73.92 34.25 60.75 17.98 2.84
1860 74.04 52.27 82.99 20.88 3.27
1861 74.02 61.19 97.61 19.13 2.95
1862 74.00 58.86 96.38 20.11 2.34
1863 74.16 54.40 88.19 20.73 3.27
1864 74.08 78.10 91.73 14.87 2.37
1865 73.93 23.01 43.26 15.68 2.79
1866 74.20 36.26 62.05 18.97 3.13
1867 74.35 70.53 93.04 16.19 2.65
1868 74.19 39.77 59.44 18.98 3.06
1869 74.27 56.84 100.22 20.88 2.71
1870 74.33 75.61 86.70 15.81 2.16
1871 74.26 42.03 67.49 19.64 3.46
1872 74.34 22.19 42.73 17.04 1.53
1873 74.56 27.18 48.96 16.38 2.14
1874 74.57 63.32 98.91 18.88 2.45
1875 74.55 67.90 93.10 16.84 2.29
1876 74.61 50.07 78.83 19.86 3.03
1877 74.62 87.81 54.54 10.70 1.01
1878 74.74 11.59 31.66 12.75 1.18
1879 74.78 19.89 41.58 14.35 1.95
1880 74.73 73.31 82.97 15.74 2.60
1881 74.80 84.45 65.09 10.57 1.45
1882 74.70 65.35 97.74 17.32 2.41
1883 74.75 45.43 69.25 19.61 3.15
1884 74.90 29.37 48.65 16.92 2.42
1885 74.95 38.04 61.26 20.08 3.57
1886 74.94 47.86 70.72 18.29 3.27
1887 75.00 33.56 53.89 18.55 2.83
1888 74.90 59.64 92.21 18.90 2.93
1889 75.04 24.23 42.51 16.13 2.09
1890 74.93 82.14 72.94 12.16 1.87
1891 74.94 18.30 38.67 14.48 2.41
1892 75.21 16.08 36.34 13.10 1.89
1893 75.34 51.67 80.26 19.00 3.73
1894 75.24 53.82 81.59 19.39 2.93
1895 75.27 55.86 86.41 19.78 3.23
1896 75.26 78.75 80.87 13.21 2.35
1897 75.19 36.19 53.14 17.89 3.23
1898 75.32 39.95 59.58 18.60 3.31
1899 75.34 61.53 97.73 18.36 2.72
1900 75.49 31.19 48.89 18.27 3.10
1901 75.30 42.43 60.78 19.27 3.94
1902 75.37 57.75 91.13 18.75 3.05
1903 75.33 69.86 92.95 16.95 2.36
1904 75.30 80.99 72.88 12.78 2.52
1905 75.63 22.00 41.62 14.93 2.13
1906 75.29 35.19 55.83 14.50 2.50
1907 75.52 75.88 87.00 13.77 2.36
1908 75.67 26.56 40.88 15.78 2.73
1909 75.58 65.92 91.55 18.65 2.58
1910 75.81 63.34 92.18 17.51 2.43
1911 75.84 72.80 90.84 15.63 2.50
1912 75.79 87.63 53.13 9.48 0.75
1913 75.77 49.36 66.36 18.20 3.70
1914 75.87 67.82 94.86 16.14 2.36
1915 75.84 46.61 62.55 18.89 3.49
1916 76.15 13.75 30.55 13.04 1.70
1917 76.15 18.38 32.70 13.24 1.97
1918 76.03 59.58 85.88 19.15 3.14
1919 76.03 84.17 64.92 10.63 1.36
1920 76.08 28.55 39.34 15.72 2.49
1921 76.04 34.31 49.05 16.30 3.44
1922 76.06 37.15 46.06 17.63 3.30
1923 76.25 41.08 52.02 18.59 3.52
1924 76.25 52.99 67.11 17.98 3.10
1925 76.36 81.23 69.57 11.48 1.98
1926 76.29 55.32 70.91 18.74 3.53
1927 76.42 24.95 38.88 15.26 2.44
1928 76.37 57.49 79.95 19.45 2.71
1929 76.38 70.65 89.22 15.43 2.42
1930 76.47 32.24 47.35 15.89 3.31
1931 76.66 39.30 47.74 17.70 4.08
1932 76.43 65.05 82.02 16.44 2.74
1933 76.53 78.52 75.69 12.59 2.28
1934 76.45 44.59 56.51 19.91 4.57
1935 76.60 75.49 85.77 14.60 2.28
1936 76.62 61.31 72.88 17.75 2.82
1937 76.70 20.72 35.42 14.54 2.52
1938 76.66 50.88 62.79 17.68 3.83
1939 76.74 87.89 51.26 8.45 0.48
1940 76.85 29.77 44.14 15.91 3.35
1941 77.09 35.30 41.16 17.37 4.00
1942 76.88 42.81 53.04 17.57 4.70
1943 76.82 68.37 90.58 16.39 2.52
1944 77.11 26.40 35.34 15.86 3.20
1945 77.10 86.67 53.64 8.66 0.84
1946 77.05 63.06 76.86 16.64 2.95
1947 77.22 72.97 90.31 14.96 2.26
1948 77.26 83.96 63.91 9.95 1.60
1949 76.95 14.47 27.38 12.90 1.74
1950 77.17 53.84 60.97 17.99 4.22
1951 77.13 59.27 68.35 17.43 3.26
1952 77.23 37.29 42.39 17.15 4.91
1953 77.11 46.48 55.47 18.93 4.78
1954 77.02 48.51 60.68 17.15 4.20
1955 77.23 16.57 28.08 13.13 1.79
1956 77.41 56.88 60.70 18.15 3.61
1957 77.37 65.81 84.18 17.96 2.67
1958 77.44 33.00 40.19 16.83 4.77
1959 77.50 41.40 49.25 17.69 4.41
1960 77.26 18.48 28.50 13.17 2.58
1961 77.40 44.38 48.97 18.03 4.56
1962 77.53 70.66 82.64 14.80 2.38
1963 77.80 81.64 72.26 10.34 1.85
1964 77.66 51.70 54.69 18.00 4.15
1965 77.68 30.83 40.92 15.89 4.25
1966 77.75 75.70 72.97 12.84 2.19
1967 77.54 78.32 79.84 11.63 2.12
1968 77.77 20.25 31.13 13.31 2.70
1969 77.72 49.41 53.27 18.66 4.83
1970 77.73 17.54 29.49 13.94 2.34
1971 77.88 68.02 76.26 15.30 2.29
1972 77.94 28.34 35.29 15.28 4.04
1973 77.90 39.32 42.77 17.31 4.81
1974 77.96 61.60 67.66 15.84 3.12
1975 77.92 63.91 72.52 17.47 2.69
1976 78.00 79.42 79.84 12.66 2.05
1977 78.35 24.53 32.16 14.41 3.53
1978 78.02 46.43 52.04 17.90 4.75
1979 78.12 55.23 55.29 17.29 4.25
1980 78.16 14.17 24.08 12.19 2.02
1981 78.32 15.29 25.36 11.81 2.69
1982 78.09 59.40 60.93 15.65 3.29
1983 78.14 22.55 29.81 13.29 2.90
1984 78.08 53.33 51.36 18.06 4.56
1985 78.36 42.94 46.71 17.44 6.59
1986 78.34 34.69 42.81 16.09 5.81
1987 78.30 12.77 21.91 11.53 1.88
1988 78.34 36.92 40.84 16.34 6.80
1989 78.21 16.31 27.86 13.50 2.32
1990 78.48 73.24 73.06 12.84 2.08
1991 78.55 32.36 43.00 15.41 6.26
1992 78.55 70.37 76.01 13.98 2.45
1993 78.57 30.51 39.78 15.12 5.31
1994 78.64 40.77 46.00 17.10 5.86
1995 78.44 65.74 70.62 15.06 2.65
1996 78.54 18.29 28.08 12.53 2.52
1997 78.65 48.16 50.77 16.55 5.31
1998 78.78 27.13 36.47 15.23 4.71
1999 78.60 50.60 52.21 17.75 4.70
2000 78.70 21.21 31.14 14.05 3.24
2001 78.74 56.52 57.35 17.14 4.68
2002 78.92 82.70 57.67 9.44 1.72
2003 78.83 44.94 49.07 17.92 6.14
2004 78.89 63.36 64.40 16.01 3.19
2005 79.04 58.29 56.27 15.86 3.56
2006 79.09 80.18 67.47 10.93 1.88
2007 79.15 84.12 56.47 8.55 0.81
2008 79.05 60.66 57.83 16.36 4.09
2009 79.08 38.57 46.03 17.39 7.15
2010 79.08 53.34 47.95 17.20 5.29
2011 79.08 68.28 67.73 14.61 3.06
2012 78.88 19.51 30.81 13.38 2.24
2013 79.06 29.46 39.54 14.92 4.77
2014 78.94 66.26 67.78 15.17 2.94
2015 79.47 75.07 58.58 12.59 2.26
2016 79.35 34.01 50.11 16.38 8.89
2017 79.40 36.15 53.69 16.73 9.34
2018 79.48 46.75 46.52 17.80 6.51
2019 79.54 51.36 50.77 16.61 5.98
2020 79.55 41.96 49.54 16.96 8.05
2021 79.56 71.06 56.78 12.93 2.36
2022 79.38 20.05 30.30 14.61 3.57
2023 79.62 48.91 48.86 16.97 6.32
2024 79.73 65.19 60.26 15.18 3.11
2025 79.68 19.02 29.74 13.04 3.00
2026 79.59 31.29 43.40 16.43 7.44
2027 79.62 55.01 50.30 17.93 6.04
2028 79.60 85.75 42.64 7.68 0.58
2029 79.65 44.10 46.39 17.21 7.70
2030 79.75 39.96 51.34 17.48 9.26
2031 79.77 62.43 54.55 15.84 3.48
2032 79.95 28.82 39.56 14.30 7.31
2033 80.18 21.21 34.66 13.06 4.01
2034 79.94 59.55 50.30 15.23 4.75
2035 80.07 67.31 58.42 14.04 2.72
2036 79.95 37.58 52.98 16.35 10.04
2037 80.25 73.24 55.04 12.41 2.36
2038 80.28 52.92 49.83 15.79 6.22
2039 80.13 77.93 57.84 10.84 2.26
2040 80.24 82.90 55.57 8.50 1.17
2041 80.14 56.79 48.95 15.46 5.43
2042 80.15 14.67 28.15 10.38 2.59
2043 80.45 79.93 57.58 10.37 1.61
2044 80.58 17.28 29.32 11.44 3.81
2045 80.36 45.81 48.90 16.37 8.15
2046 80.42 50.36 51.25 16.61 7.78
2047 80.55 69.77 54.46 13.65 2.75
2048 80.47 33.05 51.39 15.99 11.18
2049 80.23 54.97 48.20 17.20 4.70
2050 80.20 16.78 31.75 10.00 4.50
2051 80.63 24.06 38.56 13.08 6.16
2052 80.50 76.64 59.09 10.78 2.17
2053 80.76 30.59 49.04 14.72 8.93
2054 80.63 41.49 58.92 17.61 9.98
2055 80.35 48.36 50.25 16.81 7.56
2056 80.82 35.63 57.02 16.01 12.62
2057 80.36 36.16 57.67 15.33 10.67
2058 80.81 61.29 48.59 14.80 4.72
2059 80.73 63.66 52.68 15.41 4.03
2060 80.84 38.74 58.93 14.85 11.29
2061 80.75 58.44 42.68 15.02 4.95
2062 80.60 47.59 53.47 17.13 6.87
2063 80.90 26.33 41.08 13.98 6.91
2064 80.75 82.13 56.68 8.72 1.04
2065 81.01 18.54 33.74 13.13 4.49
2066 80.87 56.22 46.06 17.65 7.06
2067 81.14 54.14 49.14 15.42 7.03
2068 80.77 19.65 33.33 13.00 4.42
2069 81.09 74.90 55.19 10.93 2.31
2070 81.08 22.16 37.35 15.31 7.35
2071 81.29 67.63 57.38 15.44 3.39
2072 81.47 72.43 48.19 12.31 2.56
2073 81.16 46.56 54.70 17.15 9.38
2074 81.56 21.08 38.18 12.70 6.19
2075 81.56 28.81 45.10 14.61 9.73
2076 81.47 51.90 51.68 15.80 10.01
2077 81.55 33.28 54.27 15.64 13.12
2078 81.43 49.89 54.17 17.51 10.32
2079 81.45 59.91 48.17 15.40 5.13
2080 81.55 75.94 48.41 10.20 2.15
2081 81.65 42.36 57.94 16.80 12.73
2082 81.78 78.97 45.03 10.03 1.77
2083 81.58 83.51 39.25 7.84 0.67
2084 81.72 16.68 30.83 11.93 3.90
2085 81.71 24.28 37.27 13.83 8.28
2086 81.80 57.53 49.89 15.91 7.45
2087 81.76 69.80 48.57 12.71 2.91
2088 81.92 81.91 39.36 8.36 1.08
2089 81.75 63.06 50.27 14.27 5.51
2090 81.79 35.07 54.87 14.40 14.73
2091 81.95 37.30 63.16 15.64 16.93
2092 81.90 47.77 60.14 17.09 10.34
2093 81.95 39.63 60.59 15.83 16.23
2094 82.15 30.88 52.20 13.70 12.00
2095 82.03 55.52 53.39 15.56 9.02
2096 82.22 53.60 53.60 15.76 11.24
2097 81.97 15.33 31.67 11.42 3.54
2098 82.42 46.01 63.74 18.34 14.35
2099 82.30 61.17 48.44 14.86 7.48
2100 82.28 18.71 33.52 11.31 5.57
2101 82.54 41.51 65.17 16.15 16.95
2102 82.50 58.99 50.95 14.69 10.06
2103 82.57 65.21 51.05 13.90 4.56
2104 82.70 67.55 48.88 12.23 4.06
2105 82.21 24.87 41.50 15.50 13.00
2106 82.35 16.14 32.69 11.69 2.92
2107 82.56 21.75 36.12 12.59 8.01
2108 82.36 35.42 55.45 14.82 16.23
2109 82.71 49.60 69.40 16.12 12.71
2110 82.60 51.73 60.54 16.38 11.83
2111 82.64 71.23 43.02 11.90 2.80
2112 82.71 43.96 58.48 16.80 15.62
2113 82.58 72.89 44.83 11.37 3.22
2114 83.02 63.25 54.09 13.76 8.56
2115 82.94 27.93 45.19 13.54 12.34
2116 82.93 56.43 54.78 13.96 10.91
2117 82.91 78.41 43.36 10.39 1.95
2118 82.98 23.80 41.04 13.49 10.49
2119 82.88 47.59 66.92 16.84 13.74
2120 82.75 81.18 34.79 7.59 1.18
2121 82.90 39.43 66.03 14.93 19.79
2122 82.95 69.73 42.46 11.35 4.10
2123 83.12 34.99 60.56 14.21 18.78
2124 83.11 32.71 53.08 15.51 17.90
2125 83.16 17.13 36.36 10.88 7.02
2126 83.30 37.26 67.39 15.08 20.76
2127 83.22 53.88 54.42 16.87 13.63
2128 83.47 18.75 35.52 10.64 8.49
2129 83.32 30.47 54.15 13.22 14.32
2130 83.35 60.92 53.83 14.86 10.95
2131 83.28 80.45 37.03 9.67 1.67
2132 83.32 42.05 68.35 15.50 19.33
2133 83.53 45.92 61.50 16.14 15.06
2134 83.23 72.78 45.00 11.33 2.33
2135 83.46 58.65 60.69 13.71 13.33
2136 83.57 51.05 64.98 15.50 13.17
2137 83.52 25.50 42.44 14.66 13.66
2138 83.44 65.58 52.40 12.55 6.30
2139 83.84 74.12 42.25 10.58 2.71
2140 83.89 43.89 66.22 15.09 19.18
2141 83.85 76.22 38.87 9.95 2.10
2142 83.93 21.87 42.56 12.54 11.21
2143 83.97 39.45 69.89 14.60 20.86
2144 83.92 49.17 65.24 15.41 15.39
2145 83.92 55.24 63.78 15.54 14.93
2146 83.92 72.24 44.32 10.45 3.36
2147 83.96 28.49 48.68 14.79 13.74
2148 84.07 33.32 54.52 14.64 19.87
2149 84.04 66.17 52.47 13.11 6.36
2150 83.99 27.07 45.77 13.92 13.15
2151 84.19 57.29 65.43 14.75 13.87
2152 84.18 71.01 45.92 10.80 3.60
2153 84.20 23.25 41.42 12.83 11.88
2154 84.24 41.78 66.90 14.86 19.33
2155 84.34 52.47 68.13 14.96 17.49
2156 84.16 25.48 43.09 13.18 13.24
2157 84.33 35.87 58.29 15.00 22.71
2158 84.28 63.57 54.35 13.29 9.69
2159 84.29 68.63 47.16 12.49 6.01
2160 84.43 30.65 55.62 13.58 17.70
2161 84.40 60.54 58.41 13.66 13.71
2162 84.53 45.73 65.11 15.86 20.54
2163 84.40 37.53 60.29 15.71 17.57
2164 84.62 47.88 66.09 14.09 16.44
2165 84.93 18.32 36.13 10.47 9.65
2166 84.51 28.77 52.24 12.76 17.05
2167 84.87 50.31 64.80 15.17 17.20
2168 84.84 54.23 62.36 15.25 16.39
2169 85.02 75.05 42.19 9.28 3.12
2170 85.06 27.18 43.72 12.56 15.66
2171 84.94 38.00 55.79 15.18 22.14
2172 85.20 32.15 52.31 14.26 17.86
2173 85.15 58.92 57.52 13.52 13.57
2174 85.22 73.11 41.72 9.80 3.15
2175 85.19 23.93 43.28 12.49 14.50
2176 84.87 69.27 41.06 11.82 5.41
2177 85.14 42.74 59.87 13.73 21.66
2178 85.15 67.03 52.76 12.53 6.63
2179 85.28 78.15 34.82 7.93 1.36
2180 85.12 21.57 43.12 12.00 13.17
2181 85.17 56.42 63.47 15.03 17.93
2182 85.10 62.00 58.69 13.15 12.96
2183 85.24 71.21 43.73 10.25 4.13
2184 85.16 25.36 41.48 12.32 14.48
2185 85.35 34.43 49.98 13.96 19.30
2186 85.30 29.04 46.76 13.27 13.98
2187 85.42 44.54 58.93 14.46 20.51
2188 85.49 64.28 57.38 12.35 8.88
2189 85.21 47.73 62.65 15.44 17.65
2190 85.41 52.58 58.78 14.14 18.63
2191 85.52 40.30 55.41 13.86 21.23
2192 85.80 30.20 42.94 13.81 17.70
2193 85.54 69.24 47.05 10.81 4.81
2194 85.86 36.49 48.05 14.31 21.28
2195 85.69 48.87 56.69 15.10 20.24
2196 85.94 60.86 58.41 13.19 12.56
2197 85.74 57.41 59.00 13.90 13.10
2198 86.12 21.09 32.94 11.23 12.86
2199 86.03 38.80 51.47 15.25 21.41
2200 86.09 55.36 58.81 13.83 17.84
2201 85.90 25.82 42.30 12.15 17.00
2202 86.01 50.99 55.23 13.88 20.48
2203 86.17 69.67 46.69 11.45 4.92
2204 85.89 27.27 44.00 13.60 16.20
2205 86.21 28.46 42.19 12.76 16.67
2206 86.16 42.35 51.96 13.96 20.88
2207 86.23 23.03 32.33 11.77 11.09
2208 86.35 32.73 43.90 13.86 21.31
2209 86.39 53.56 60.26 13.41 18.56
2210 86.52 75.74 40.77 8.52 2.65
2211 86.29 57.86 51.40 13.22 18.33
2212 86.58 47.30 47.58 14.48 19.33
2213 86.44 44.56 49.85 13.23 21.47
2214 86.55 63.42 59.47 12.70 9.33
2215 86.77 34.60 38.51 13.77 20.83
2216 86.51 49.41 50.98 14.74 21.30
2217 86.47 19.78 28.93 9.68 13.18
2218 86.87 24.72 34.43 11.76 14.69
2219 86.77 36.89 44.51 13.51 22.08
2220 86.94 52.40 48.36 13.80 19.69
2221 87.08 40.00 45.68 13.36 22.46
2222 86.82 60.39 55.58 12.84 12.79
2223 87.36 27.60 32.89 11.96 15.94
2224 87.25 55.39 50.59 13.67 17.13
2225 87.01 59.00 53.78 12.40 16.07
2226 87.35 62.00 59.58 12.38 11.98
2227 87.21 68.10 51.32 11.44 6.22
2228 87.52 71.05 46.14 10.18 5.09
2229 87.42 32.21 34.80 13.51 20.54
2230 87.51 65.41 55.32 11.55 8.77
2231 87.46 45.47 37.61 14.43 20.61
2232 87.72 73.97 44.12 8.91 3.88
2233 87.52 42.73 35.95 13.08 19.87
2234 87.71 48.12 37.51 13.14 18.27
2235 87.86 37.19 35.62 13.28 19.78
2236 87.73 68.95 50.36 10.32 7.11
2237 87.88 57.69 54.15 13.49 17.18
2238 87.80 52.33 40.08 13.06 18.85
2239 87.96 59.70 56.40 12.47 15.77
2240 87.96 76.12 36.45 7.79 2.43
2241 88.32 33.94 27.93 12.98 17.91
2242 88.32 39.58 29.85 12.42 18.14
2243 88.19 54.37 44.80 13.73 18.73
2244 88.30 63.85 53.55 11.92 10.62
2245 88.31 50.29 35.49 13.32 17.91
2246 88.38 44.11 30.43 12.42 19.36
2247 88.69 28.00 24.86 10.57 15.82
2248 88.59 66.99 52.54 10.90 7.82
2249 88.80 61.50 48.37 11.89 11.77
2250 88.80 56.64 42.91 12.36 17.66
2251 88.95 69.99 44.37 9.84 5.88
2252 88.65 72.51 42.39 8.70 4.14
2253 89.19 25.90 21.03 10.56 12.58
2254 88.91 31.00 23.05 11.60 16.49
2255 88.68 41.06 29.70 13.15 15.90
2256 88.73 29.63 24.94 12.56 12.12
2257 89.15 59.27 47.23 12.37 14.30
2258 89.01 42.08 26.80 12.73 21.47
2259 89.18 50.80 29.89 12.79 19.65
2260 89.52 37.90 22.96 12.91 17.01
2261 89.12 36.35 25.14 13.09 17.32
2262 89.23 43.56 24.06 13.47 16.62
2263 89.12 71.32 46.18 8.27 4.55
2264 89.18 24.36 19.79 9.59 15.59
2265 89.25 46.91 27.48 13.42 13.27
2266 89.34 72.53 40.50 9.69 4.31
2267 89.36 40.33 24.02 13.12 17.81
2268 89.41 34.75 23.15 12.69 14.93
2269 90.11 63.72 43.15 10.42 9.72
2270 89.92 29.18 20.18 11.77 14.22
2271 89.95 45.40 24.82 12.21 18.82
2272 89.75 49.25 25.31 11.77 14.29
2273 89.79 32.61 21.88 11.42 17.10
2274 89.93 27.09 17.99 11.62 16.16
2275 89.97 66.36 46.37 9.94 8.56
2276 89.96 47.85 24.68 11.44 17.85
2277 89.99 51.99 27.15 12.41 14.95
2278 89.90 57.98 36.39 12.23 16.05
2279 90.00 42.88 22.53 11.70 19.10
2280 90.22 56.10 31.71 12.04 17.62
2281 90.06 68.36 47.77 9.96 7.25
2282 90.00 61.18 42.30 11.63 13.61
2283 90.04 69.84 42.55 8.74 5.81
2284 90.27 39.62 21.87 12.62 18.27
2285 90.17 53.98 28.88 11.45 12.48
2286 90.28 71.75 38.54 8.04 5.03
2287 90.30 31.08 19.18 11.03 18.45
2288 90.11 35.25 17.83 13.67 20.33
2289 90.70 60.08 32.68 10.89 11.98
2290 90.45 33.93 20.26 11.68 13.32
2291 90.27 36.31 18.15 10.85 17.60
2292 90.67 51.09 23.80 12.17 15.23
2293 90.72 26.49 15.97 10.22 16.06
2294 91.08 46.64 21.64 11.37 13.43
2295 91.05 44.66 22.02 11.60 15.59
2296 90.88 27.79 15.18 11.46 16.00
2297 90.82 36.35 20.89 11.89 14.94
2298 90.96 40.80 21.41 11.55 11.24
2299 90.87 65.91 36.38 9.12 9.32
2300 91.06 32.24 18.67 11.02 11.39
2301 91.12 38.45 21.38 12.62 12.27
2302 90.92 47.59 22.14 12.14 16.57
2303 90.97 29.04 16.79 11.07 14.07
2304 91.43 42.65 20.65 11.56 15.62
2305 91.17 64.33 37.11 8.87 9.83
2306 91.20 62.15 35.10 10.92 9.48
2307 91.34 68.38 36.56 8.51 6.46
2308 91.23 52.42 22.81 12.50 13.19
2309 91.48 66.71 33.73 9.33 6.97
2310 91.56 35.43 19.23 10.98 13.07
2311 91.57 53.67 23.41 12.05 12.41
2312 92.17 60.39 26.66 9.70 10.28
2313 91.66 61.23 31.25 9.70 8.70
2314 91.96 40.38 18.30 10.37 15.15
2315 92.06 30.77 15.33 10.49 11.49
2316 91.96 63.89 32.54 9.33 10.07
2317 91.87 70.23 31.42 6.97 5.61
2318 92.02 32.38 16.27 10.27 12.40
2319 92.10 38.28 19.09 11.73 11.64
2320 92.16 46.28 20.59 11.69 11.41
2321 92.21 34.95 19.28 11.83 8.06
2322 92.36 55.34 22.75 9.47 12.67
2323 92.14 67.98 27.66 8.17 7.90
2324 92.20 44.20 20.00 11.24 16.71
2325 92.26 65.75 27.98 8.67 7.50
2326 92.35 52.72 21.76 11.18 12.12
2327 92.48 43.33 19.33 11.07 12.47
2328 92.77 34.21 17.06 10.25 11.87
2329 92.76 50.51 20.16 11.29 7.16
2330 92.89 44.83 18.04 12.00 9.30
2331 92.76 41.06 17.41 10.97 11.00
2332 92.91 36.63 16.97 11.03 11.06
2333 92.82 53.61 21.79 10.90 11.36
2334 92.95 38.58 18.65 9.55 13.00
2335 93.23 48.56 19.17 11.51 10.10
2336 93.13 58.22 21.80 9.12 10.34
2337 92.92 66.13 26.96 8.83 8.91
2338 93.13 46.65 21.47 10.90 10.03
2339 93.15 43.25 17.71 11.14 7.31
2340 93.21 60.85 21.70 9.98 8.94
2341 93.16 41.84 17.36 10.91 14.91
2342 93.24 52.64 19.89 9.79 9.46
2343 93.31 55.70 21.05 11.12 11.83
2344 93.44 40.52 17.60 10.54 9.73
2345 93.59 50.74 18.79 9.79 9.49
2346 93.56 64.73 20.54 7.98 8.44
2347 93.62 62.86 20.41 7.98 9.32
2348 93.78 56.94 19.32 10.51 8.29
2349 93.73 38.29 16.86 9.79 9.36
2350 93.65 42.50 18.22 11.44 6.00
2351 93.92 44.12 17.38 10.59 10.74
2352 93.89 34.90 14.21 9.87 10.59
2353 93.92 52.50 19.71 10.08 6.24
2354 94.21 46.40 17.79 10.08 12.26
2355 94.38 40.96 15.97 9.81 10.24
2356 94.55 53.46 19.54 9.61 11.41
2357 94.63 42.66 15.85 9.85 8.80
2358 94.70 44.87 16.82 8.73 6.36
2359 95.06 51.14 16.97 9.94 10.05
2360 95.04 47.21 18.10 9.80 7.88
2361 95.33 43.57 14.94 9.71 7.80
2362 95.24 45.48 15.14 10.05 6.44
2363 95.66 40.09 14.25 10.12 3.85
2364 95.83 38.39 12.88 8.94 9.39
2365 95.69 46.82 14.85 9.08 8.62
2366 96.20 52.39 14.90 8.81 6.58
2367 96.30 45.58 13.57 9.54 8.20
2368 96.52 47.60 15.20 8.21 6.89
2369 96.48 43.53 13.25 8.85 5.87
2370 96.87 41.69 12.48 8.79 7.94
2371 97.15 45.25 13.32 8.98 5.34
2372 97.55 49.99 12.74 8.10 8.38
2373 97.18 43.08 12.00 9.20 5.96
2374 97.66 54.80 11.33 8.18 6.95

