#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca3 14A 7 even-skipped Kruppel giant
1250 57.71 16.62 67.61 86.70 8.49
1251 57.75 71.12 93.69 86.09 9.39
1252 57.88 56.03 100.94 89.28 12.26
1253 57.98 9.29 82.62 78.34 7.33
1254 57.73 19.59 61.86 93.18 8.52
1255 57.77 40.25 82.91 106.27 11.58
1256 57.96 75.48 112.56 70.56 8.93
1257 57.88 24.48 71.04 96.71 10.06
1258 57.90 29.01 80.60 106.95 10.97
1259 57.90 82.80 105.10 60.84 7.64
1260 58.12 93.39 40.89 57.17 4.73
1261 57.96 49.92 67.97 95.85 11.12
1262 58.02 80.17 100.13 69.17 8.76
1263 58.03 58.62 78.40 85.41 10.91
1264 58.35 52.11 61.27 84.84 11.76
1265 58.22 68.31 58.94 93.30 10.15
1266 58.28 90.62 63.20 52.26 5.99
1267 58.30 31.15 53.26 94.55 10.26
1268 58.29 61.42 66.30 79.08 10.87
1269 58.38 47.52 52.51 90.55 11.96
1270 58.51 87.98 70.31 50.51 7.47
1271 58.40 36.36 57.01 89.51 11.24
1272 58.55 6.80 38.63 68.83 6.46
1273 58.56 65.95 55.03 78.12 9.65
1274 58.61 44.98 50.18 95.56 12.32
1275 58.64 77.95 72.60 67.47 8.62
1276 58.62 42.25 47.58 93.55 12.08
1277 58.80 73.51 63.92 74.25 9.40
1278 58.79 39.43 50.21 89.02 11.71
1279 58.71 18.09 37.49 80.99 8.55
1280 58.81 54.21 50.77 80.34 11.30
1281 58.77 84.95 75.30 58.09 7.29
1282 58.86 63.57 51.54 75.00 10.11
1283 58.85 12.41 43.10 65.14 7.13
1284 58.83 23.10 41.66 81.93 8.34
1285 58.84 33.37 49.42 94.14 10.87
1286 58.97 70.44 54.27 68.76 10.11
1287 59.01 20.52 34.33 72.83 9.32
1288 58.96 15.75 37.39 72.92 7.82
1289 59.04 25.67 42.98 75.48 9.20
1290 58.92 14.24 39.46 71.96 7.32
1291 58.98 28.35 44.84 82.73 10.85
1292 59.06 56.69 57.21 81.11 11.54
1293 59.01 59.39 48.39 73.21 10.37
1294 59.01 49.70 48.36 76.71 10.98
1295 59.19 81.25 55.43 60.04 7.76
1296 59.44 76.17 49.22 62.60 8.65
1297 59.36 9.39 26.25 57.33 6.39
1298 59.32 68.11 46.24 70.21 9.61
1299 59.41 91.83 28.17 47.51 5.34
1300 59.36 31.05 43.46 79.35 10.68
1301 59.40 35.06 46.10 74.71 10.92
1302 59.48 37.55 49.86 75.82 11.56
1303 59.42 47.25 52.35 80.30 11.57
1304 59.45 43.70 52.55 73.17 11.71
1305 59.44 51.94 52.36 73.21 11.06
1306 59.50 61.27 50.59 65.67 11.20
1307 59.57 41.40 52.02 76.22 11.24
1308 59.67 86.54 58.08 44.02 6.79
1309 59.67 65.91 49.31 62.71 9.25
1310 59.92 90.07 31.54 44.11 5.90
1311 59.83 6.27 19.37 50.19 6.26
1312 59.76 18.00 33.13 65.43 8.22
1313 59.81 45.42 81.82 56.46 11.32
1314 59.86 72.48 41.92 65.34 9.92
1315 59.82 58.15 96.83 49.29 11.14
1316 59.95 78.70 39.95 60.37 8.78
1317 59.78 22.05 40.09 61.26 8.49
1318 59.89 24.34 56.88 58.61 8.10
1319 59.87 28.98 64.56 67.93 9.49
1320 59.75 54.20 56.72 64.25 11.38
1321 59.93 83.11 41.77 53.71 6.89
1322 59.82 13.80 27.51 58.03 6.71
1323 59.92 26.83 52.03 64.03 8.69
1324 59.93 39.46 58.31 67.51 10.49
1325 59.95 49.40 104.69 47.57 10.81
1326 60.08 33.13 72.51 56.19 10.76
1327 60.34 64.06 87.02 50.47 10.04
1328 60.09 88.03 36.14 52.39 6.78
1329 60.12 11.31 26.18 54.12 7.44
1330 60.07 56.05 84.15 49.04 11.62
1331 60.00 84.68 38.77 50.74 8.03
1332 60.15 15.27 30.12 54.86 7.15
1333 60.06 70.31 41.88 57.73 10.03
1334 60.34 74.69 40.96 62.54 8.90
1335 60.26 35.51 71.60 56.91 11.64
1336 60.34 42.86 126.15 45.00 11.84
1337 60.49 61.94 127.76 44.22 10.40
1338 60.30 68.29 73.32 50.74 9.51
1339 60.34 20.11 44.57 54.77 8.11
1340 60.42 51.62 148.89 41.02 11.99
1341 60.52 59.77 169.46 43.95 11.27
1342 60.33 30.86 67.39 52.83 9.80
1343 60.52 47.52 147.32 42.71 11.90
1344 60.49 81.04 37.99 50.64 8.12
1345 60.45 93.25 13.64 38.93 4.09
1346 60.74 8.35 23.69 44.45 6.19
1347 60.52 37.65 82.98 48.69 11.56
1348 60.75 53.84 145.72 43.19 12.43
1349 60.84 40.35 143.47 41.15 11.58
1350 60.65 66.35 83.49 42.65 10.31
1351 60.62 22.51 81.52 34.48 8.79
1352 60.89 25.15 121.82 36.45 9.79
1353 60.85 27.89 127.24 39.23 9.54
1354 60.61 17.30 40.13 53.77 8.03
1355 60.73 76.56 38.14 57.42 8.70
1356 60.90 12.65 31.54 48.76 7.19
1357 60.98 45.22 191.21 39.68 11.85
1358 61.06 70.49 123.97 40.23 9.38
1359 61.00 86.11 35.03 49.23 6.30
1360 61.04 5.94 16.03 33.51 5.24
1361 61.30 57.99 198.88 36.73 12.14
1362 61.30 18.85 99.27 35.92 8.56
1363 61.16 79.01 39.87 51.04 8.10
1364 61.20 91.39 18.98 38.72 5.22
1365 61.34 32.87 157.45 36.84 11.37
1366 61.27 49.60 206.48 36.42 13.06
1367 61.10 83.05 39.89 51.27 7.87
1368 61.27 30.38 121.73 35.48 10.41
1369 61.30 55.82 203.93 37.58 12.71
1370 61.19 89.10 25.41 42.59 6.13
1371 61.46 16.05 74.74 38.74 8.37
1372 61.34 35.51 173.13 39.40 12.25
1373 61.56 21.38 132.67 29.45 9.60
1374 61.53 67.94 197.15 34.53 9.77
1375 61.51 42.44 204.22 35.72 12.76
1376 61.60 74.27 92.25 37.92 8.35
1377 61.58 38.15 176.16 38.94 12.98
1378 61.68 51.96 210.61 34.87 14.26
1379 61.70 60.62 226.51 37.22 11.64
1380 61.71 62.99 193.88 34.93 10.95
1381 61.71 76.50 76.87 39.70 8.58
1382 61.76 65.39 210.80 38.16 10.81
1383 61.62 93.20 11.59 27.95 4.48
1384 61.88 47.49 205.76 35.26 14.08
1385 61.72 80.96 43.79 38.67 7.67
1386 61.65 12.69 58.36 30.48 7.15
1387 62.06 23.56 134.56 28.63 10.53
1388 62.12 72.24 159.02 32.41 9.61
1389 62.10 26.23 164.27 25.84 11.73
1390 62.02 83.76 72.72 36.97 7.54
1391 62.16 28.73 179.10 31.93 12.54
1392 61.96 86.58 54.00 32.97 6.62
1393 62.16 44.88 201.58 33.85 14.91
1394 62.36 10.63 71.94 26.51 7.13
1395 62.24 54.12 190.21 31.75 16.65
1396 62.29 40.04 197.40 31.77 15.30
1397 62.08 78.56 52.67 37.50 8.48
1398 62.30 14.67 98.27 26.85 8.26
1399 62.41 69.85 212.19 30.80 9.87
1400 62.19 90.88 22.64 36.15 5.59
1401 62.53 56.57 211.09 32.11 17.42
1402 62.59 31.26 166.44 28.59 14.17
1403 62.48 34.03 171.66 29.24 15.37
1404 62.52 50.00 191.88 31.68 17.60
1405 62.74 88.39 77.09 27.03 6.87
1406 62.58 19.86 127.20 26.39 10.44
1407 62.64 59.09 204.68 32.83 18.78
1408 62.59 93.18 14.39 25.43 4.30
1409 62.67 37.00 184.78 32.94 16.06
1410 62.69 42.36 180.16 31.56 17.52
1411 62.69 66.96 217.97 28.42 12.72
1412 62.73 81.87 88.49 28.04 8.71
1413 62.96 17.38 120.14 23.58 10.17
1414 62.85 61.52 202.57 28.05 16.03
1415 62.94 79.43 104.37 29.44 8.77
1416 62.78 64.07 195.27 30.82 15.10
1417 63.22 8.55 55.14 20.96 7.00
1418 62.92 46.58 147.75 30.32 21.13
1419 63.00 52.30 170.04 30.18 22.19
1420 62.96 76.46 122.86 26.01 8.89
1421 63.15 85.48 130.20 26.50 7.67
1422 63.13 73.92 164.53 27.42 9.34
1423 63.29 24.08 144.59 22.82 12.67
1424 63.38 21.75 125.36 20.35 14.17
1425 63.40 90.78 65.91 24.55 5.51
1426 63.36 26.42 169.36 23.75 15.33
1427 63.43 48.72 160.20 29.56 32.61
1428 63.37 29.02 157.10 24.47 16.46
1429 63.45 44.32 127.59 26.14 23.51
1430 63.36 54.76 151.91 27.91 24.61
1431 63.43 39.39 124.47 28.29 25.39
1432 63.45 71.36 200.03 26.20 10.88
1433 63.68 12.35 107.33 20.43 9.81
1434 63.59 34.65 149.60 26.20 24.07
1435 63.52 68.77 191.77 25.41 16.43
1436 63.67 83.27 155.54 24.47 7.80
1437 63.65 57.61 154.00 28.85 27.47
1438 63.68 15.08 105.30 19.14 12.45
1439 63.65 65.88 196.97 26.49 19.30
1440 63.79 32.07 112.89 24.43 24.72
1441 63.79 37.04 117.15 28.00 30.62
1442 63.86 41.87 104.62 27.30 29.38
1443 63.79 63.11 183.66 25.99 23.46
1444 63.85 19.32 95.01 18.91 15.13
1445 64.00 50.78 128.06 27.43 32.14
1446 63.92 60.19 167.82 26.45 23.73
1447 64.05 80.61 173.60 24.99 8.73
1448 64.07 46.70 88.64 27.52 42.06
1449 64.18 75.20 190.71 23.32 12.10
1450 64.23 77.70 165.96 23.17 9.82
1451 64.17 87.63 145.30 21.69 6.97
1452 64.22 53.22 125.05 26.35 36.30
1453 64.55 7.27 57.64 16.25 7.78
1454 64.45 10.43 86.50 16.94 9.57
1455 64.45 30.00 109.84 23.76 30.59
1456 64.54 17.24 79.87 17.78 18.10
1457 64.60 25.10 93.11 19.42 26.51
1458 64.46 55.98 120.40 24.35 31.73
1459 64.58 72.88 193.54 24.44 14.19
1460 64.55 67.61 171.46 24.11 22.43
1461 64.59 22.71 97.49 18.46 24.53
1462 64.59 27.45 98.76 19.34 24.55
1463 64.62 40.37 88.27 24.71 50.16
1464 64.62 44.25 76.04 23.80 45.82
1465 64.61 70.40 183.01 23.48 19.59
1466 64.80 89.96 82.46 18.33 6.19
1467 64.76 33.56 69.91 23.42 39.22
1468 64.67 64.80 145.07 25.11 27.74
1469 64.84 38.33 73.70 25.34 43.84
1470 64.79 84.61 183.19 19.62 9.67
1471 64.87 48.80 70.06 26.44 45.62
1472 64.86 35.94 59.40 24.64 48.49
1473 64.87 58.67 109.00 23.08 32.41
1474 64.78 62.16 136.07 24.61 37.62
1475 64.88 14.07 65.03 14.99 16.63
1476 64.94 20.50 63.89 17.30 30.78
1477 65.25 42.26 58.52 23.28 53.58
1478 65.11 51.42 68.73 25.37 51.57
1479 65.16 46.52 64.76 23.22 63.36
1480 65.18 81.61 162.46 19.02 10.53
1481 65.30 31.61 56.60 20.52 42.32
1482 65.34 79.01 143.46 20.05 13.20
1483 65.26 54.19 71.90 22.27 52.46
1484 65.42 76.05 152.80 19.88 14.75
1485 65.49 87.84 135.47 17.32 12.59
1486 65.51 60.85 79.23 22.77 43.55
1487 65.59 12.09 50.82 15.17 18.47
1488 65.59 28.76 67.66 18.72 45.19
1489 65.64 9.46 46.60 12.35 12.67
1490 65.82 15.87 41.28 14.49 28.94
1491 65.58 18.21 48.81 14.97 30.46
1492 65.60 66.05 95.30 22.81 34.82
1493 65.67 56.85 69.42 21.98 48.95
1494 65.65 68.84 101.60 20.95 28.35
1495 65.79 23.44 49.72 16.27 37.61
1496 65.78 26.15 55.64 17.46 44.16
1497 65.84 71.29 106.58 19.64 23.76
1498 65.88 73.50 146.75 20.32 21.39
1499 65.94 44.60 47.86 21.87 71.24
1500 65.78 63.54 93.93 21.99 53.80
1501 65.95 34.65 51.45 21.58 65.41
1502 65.90 39.88 50.49 21.84 62.64
1503 65.98 85.46 155.71 18.73 12.57
1504 65.95 37.17 52.71 22.79 64.22
1505 66.08 49.71 52.71 20.88 72.07
1506 66.18 20.57 37.85 15.11 45.60
1507 66.22 47.23 47.47 20.17 80.09
1508 66.14 52.31 49.19 22.03 69.76
1509 66.26 59.41 53.58 22.30 67.25
1510 66.23 82.81 130.92 16.90 13.71
1511 66.48 90.30 61.50 14.91 7.60
1512 66.42 30.39 47.99 18.65 73.71
1513 66.42 13.88 34.26 14.87 33.61
1514 66.38 55.01 57.05 20.69 73.80
1515 66.54 32.73 49.13 18.62 80.72
1516 66.48 80.40 98.85 17.35 19.34
1517 66.40 42.51 55.31 22.27 85.63
1518 66.51 67.14 61.37 20.37 50.06
1519 66.51 77.95 91.30 17.66 21.33
1520 66.64 61.81 55.55 20.57 53.63
1521 66.74 75.24 84.35 17.25 28.99
1522 66.69 10.61 32.32 13.07 26.26
1523 66.84 27.93 59.44 16.98 78.61
1524 66.79 69.68 58.61 19.06 47.20
1525 66.84 25.42 50.55 17.06 66.94
1526 66.89 64.67 53.21 17.90 62.91
1527 66.87 87.82 78.24 14.39 10.91
1528 66.86 18.25 33.23 13.78 51.43
1529 66.88 37.91 84.14 20.08 83.22
1530 66.85 57.72 49.12 19.42 76.25
1531 66.97 22.57 36.26 13.49 68.27
1532 66.91 40.46 73.22 20.94 99.65
1533 67.00 45.60 77.72 20.52 92.11
1534 67.13 50.65 110.38 20.89 85.27
1535 67.02 35.33 63.37 18.87 87.43
1536 67.11 72.06 59.44 16.80 38.14
1537 67.15 15.48 30.45 12.35 49.36
1538 67.14 48.40 85.60 21.63 110.68
1539 67.13 53.25 56.88 20.75 95.42
1540 67.20 84.72 101.54 14.94 15.81
1541 67.31 42.40 142.19 20.27 91.40
1542 67.57 12.64 33.47 10.70 45.55
1543 67.41 30.78 83.37 17.75 88.73
1544 67.43 60.12 56.73 19.63 87.49
1545 67.52 81.98 71.88 14.86 23.47
1546 67.42 55.59 67.83 19.35 99.00
1547 67.59 20.17 49.57 13.72 70.24
1548 67.53 67.26 46.69 17.45 70.01
1549 67.63 33.50 112.09 17.76 79.82
1550 67.83 44.64 178.40 21.49 98.41
1551 67.59 62.91 53.06 16.63 84.29
1552 67.72 77.19 50.22 16.03 36.54
1553 67.77 38.93 163.85 18.65 87.41
1554 67.83 79.54 50.95 15.23 33.57
1555 67.88 9.61 27.79 11.06 29.06
1556 67.81 24.10 91.55 15.20 76.28
1557 67.86 74.39 53.32 15.73 41.06
1558 67.76 57.67 92.20 19.80 87.70
1559 68.04 26.48 127.63 16.11 87.21
1560 68.01 89.18 34.35 12.53 10.28
1561 67.95 36.22 148.30 18.28 97.75
1562 67.96 47.55 179.16 20.89 101.90
1563 67.97 69.69 44.00 16.83 67.00
1564 68.04 17.49 69.26 12.16 59.14
1565 68.09 28.69 129.73 16.97 96.19
1566 68.03 86.66 53.03 13.43 18.06
1567 68.07 52.58 179.81 20.72 91.66
1568 68.12 64.87 76.72 16.85 94.89
1569 68.26 21.96 81.20 13.77 76.94
1570 68.39 50.09 202.26 20.89 109.54
1571 68.28 14.79 62.62 11.16 57.38
1572 68.33 71.87 43.47 15.85 55.68
1573 68.45 42.51 213.37 19.87 110.80
1574 68.35 61.82 134.49 18.63 86.78
1575 68.42 31.40 175.65 16.40 86.72
1576 68.63 40.34 214.92 19.21 106.72
1577 68.40 55.16 177.49 19.71 97.59
1578 68.54 59.67 164.73 19.80 97.35
1579 68.46 67.37 76.22 15.52 97.24
1580 68.52 84.20 43.06 13.40 24.32
1581 68.85 34.37 180.24 17.70 96.95
1582 68.85 45.92 219.82 20.54 113.77
1583 68.80 57.56 209.89 19.36 105.24
1584 68.80 81.48 38.38 12.76 32.17
1585 68.81 19.49 118.50 13.10 73.82
1586 68.79 11.77 52.42 10.45 43.81
1587 68.90 37.79 209.80 18.34 102.54
1588 68.82 76.42 35.71 14.91 42.41
1589 68.96 24.12 144.99 14.01 80.70
1590 69.17 63.55 198.02 17.29 99.45
1591 69.11 78.78 38.59 14.16 45.34
1592 69.09 74.13 41.09 15.72 64.97
1593 69.18 47.97 205.47 20.05 117.86
1594 69.17 66.18 152.77 16.76 83.95
1595 69.09 69.29 105.76 16.24 71.41
1596 69.44 16.52 113.35 12.06 64.03
1597 69.29 52.85 216.32 19.58 107.04
1598 69.39 26.60 163.42 15.14 94.99
1599 69.33 29.27 163.82 15.56 92.40
1600 69.46 14.17 101.40 10.45 62.13
1601 69.49 43.76 212.04 21.17 128.46
1602 69.48 71.63 106.71 14.25 63.62
1603 69.60 21.87 158.57 12.66 80.00
1604 69.57 55.86 217.56 20.45 113.09
1605 69.71 9.77 57.50 9.82 37.97
1606 69.52 32.12 188.49 16.71 100.27
1607 69.59 61.21 204.15 18.00 105.51
1608 69.65 50.51 222.73 21.28 113.63
1609 69.91 36.35 198.59 18.22 111.03
1610 69.80 41.42 207.42 20.25 119.26
1611 69.76 84.28 36.79 12.33 36.61
1612 69.90 58.65 220.01 18.35 115.86
1613 69.91 76.16 74.71 13.87 55.39
1614 70.03 11.96 88.80 10.41 53.09
1615 70.06 39.10 199.83 18.20 119.46
1616 70.01 81.04 40.54 12.89 48.16
1617 70.10 67.97 186.10 16.07 80.57
1618 70.07 19.05 122.90 11.62 79.14
1619 70.21 45.77 182.06 19.29 114.90
1620 70.18 65.16 214.71 16.49 104.94
1621 70.25 23.95 139.55 13.19 96.48
1622 70.28 54.37 196.97 19.55 131.97
1623 70.27 34.13 171.28 16.67 100.11
1624 70.34 73.57 98.63 14.52 64.11
1625 70.32 78.18 65.91 13.30 54.07
1626 70.31 48.51 201.00 19.83 114.94
1627 70.54 28.28 152.21 15.35 90.77
1628 70.55 30.95 145.29 16.22 100.15
1629 70.69 52.36 208.22 19.68 118.76
1630 70.57 70.69 176.54 15.76 72.27
1631 70.72 63.11 225.14 18.22 104.84
1632 70.66 14.62 111.13 10.83 69.55
1633 70.72 43.02 185.32 18.79 120.74
1634 70.64 60.43 217.64 17.62 114.92
1635 70.89 25.84 142.13 13.98 92.46
1636 70.78 56.83 197.45 18.11 114.23
1637 70.87 83.51 45.29 11.92 60.68
1638 70.96 17.08 102.88 11.12 71.53
1639 70.95 86.05 28.23 10.17 34.60
1640 71.00 21.40 117.06 12.28 87.50
1641 71.03 50.44 180.64 18.66 122.94
1642 71.08 9.93 65.78 8.67 38.72
1643 71.20 38.16 124.04 17.92 117.80
1644 71.10 80.22 62.51 12.94 61.71
1645 71.23 40.59 123.52 18.15 112.04
1646 71.22 47.46 138.89 19.31 110.91
1647 71.23 75.79 135.56 13.55 62.96
1648 71.45 34.38 125.96 16.79 108.74
1649 71.25 65.89 205.93 16.88 101.48
1650 71.24 68.41 202.16 15.99 95.27
1651 71.45 12.20 106.50 10.45 52.95
1652 71.51 44.76 103.60 19.11 123.80
1653 71.47 58.93 192.53 17.17 120.12
1654 71.59 32.26 91.50 16.68 98.64
1655 71.66 19.21 95.59 11.87 80.47
1656 71.48 54.60 175.91 18.78 123.98
1657 71.50 72.97 191.87 14.32 71.76
1658 71.68 23.43 81.02 13.18 91.13
1659 71.83 36.40 91.84 16.65 100.98
1660 71.61 78.19 132.19 13.81 61.96
1661 71.82 29.95 77.45 15.66 104.21
1662 71.62 61.48 209.17 16.90 118.44
1663 71.85 82.69 98.61 11.19 59.67
1664 71.93 27.53 67.71 13.84 94.46
1665 71.91 70.38 221.67 14.64 86.66
1666 72.00 15.79 86.60 10.58 69.92
1667 72.02 52.20 125.46 17.49 102.59
1668 72.05 56.88 142.16 17.89 116.95
1669 72.14 13.98 77.90 10.37 60.82
1670 72.14 42.66 87.37 17.76 110.94
1671 72.03 64.06 192.40 17.58 115.56
1672 72.12 49.21 94.04 18.38 113.59
1673 72.33 25.27 71.54 13.39 89.02
1674 72.37 85.61 47.98 9.73 53.89
1675 72.29 46.32 77.32 17.94 111.76
1676 72.26 67.05 192.14 16.74 90.64
1677 72.56 80.19 163.22 11.35 82.49
1678 72.56 40.47 74.40 18.42 108.92
1679 72.42 75.15 169.10 14.39 70.49
1680 72.63 21.08 56.63 10.46 80.86
1681 72.64 38.35 57.00 17.04 92.78
1682 72.70 17.55 56.63 9.42 69.84
1683 72.67 59.14 136.19 16.45 111.36
1684 72.69 34.07 66.91 16.04 92.48
1685 72.68 54.70 98.74 18.49 109.22
1686 72.68 61.82 150.02 17.02 108.79
1687 72.75 72.52 213.01 14.90 83.44
1688 72.86 31.72 53.47 14.84 90.75
1689 72.94 77.94 184.25 13.39 82.31
1690 73.14 87.53 47.29 8.63 27.74
1691 72.95 28.93 52.10 13.32 85.35
1692 73.22 12.31 48.66 8.99 56.18
1693 73.20 44.75 49.73 17.43 89.13
1694 73.10 50.46 65.33 17.77 91.40
1695 73.09 69.45 190.22 13.57 92.71
1696 73.06 83.02 157.23 11.32 71.01
1697 73.20 64.83 136.92 15.88 104.99
1698 73.19 23.40 42.16 12.13 74.87
1699 73.31 36.01 48.66 16.06 96.40
1700 73.21 47.62 61.27 17.81 89.91
1701 73.36 52.85 74.46 17.48 95.94
1702 73.33 57.11 87.53 16.88 108.62
1703 73.37 26.47 41.39 13.55 77.70
1704 73.38 67.20 166.75 15.29 85.69
1705 73.45 15.15 41.45 9.71 65.07
1706 73.40 42.39 43.12 16.89 94.28
1707 73.61 85.23 104.02 10.52 44.72
1708 73.46 18.91 47.41 10.85 70.93
1709 73.64 76.10 183.65 12.68 86.18
1710 73.74 59.94 93.27 16.72 106.59
1711 73.85 40.18 46.99 16.65 86.52
1712 73.77 62.54 105.51 16.47 97.36
1713 73.89 73.85 182.33 13.90 84.73
1714 73.90 37.99 42.72 17.99 94.44
1715 73.97 71.27 191.88 14.75 88.27
1716 73.94 20.48 38.00 10.83 67.74
1717 73.89 30.75 40.63 13.48 77.53
1718 73.93 33.72 40.89 14.61 76.40
1719 73.95 55.12 51.40 16.18 86.96
1720 74.08 80.37 179.78 11.99 79.10
1721 73.96 17.81 36.91 9.73 70.55
1722 74.15 28.39 34.82 13.21 70.69
1723 74.30 48.66 40.16 17.11 74.29
1724 74.35 24.96 28.80 12.29 70.08
1725 74.22 51.19 44.70 17.31 80.82
1726 74.36 46.23 42.14 18.34 81.90
1727 74.31 82.73 151.81 10.82 64.84
1728 74.37 22.59 30.68 12.08 64.70
1729 74.56 78.02 179.50 11.64 79.19
1730 74.40 43.74 44.48 16.80 76.67
1731 74.50 66.72 113.71 13.96 79.86
1732 74.47 69.18 134.63 15.03 85.15
1733 74.52 12.97 21.41 9.00 44.80
1734 74.52 16.06 25.36 10.25 62.21
1735 74.48 57.88 54.56 17.04 90.29
1736 74.54 64.33 75.54 15.89 82.99
1737 74.61 36.41 55.62 15.07 83.75
1738 74.73 41.44 71.70 15.34 70.73
1739 74.80 53.28 41.51 16.90 80.27
1740 74.73 61.21 57.38 14.36 80.91
1741 74.83 32.01 51.48 13.78 68.56
1742 74.95 26.97 35.95 13.26 69.18
1743 75.02 75.34 160.39 12.10 83.15
1744 74.97 34.06 69.98 14.40 73.31
1745 74.99 55.59 39.71 16.68 83.32
1746 75.16 84.69 110.46 10.30 41.94
1747 75.11 18.18 24.59 10.97 54.48
1748 75.25 72.76 137.00 13.19 79.16
1749 75.09 29.60 39.04 12.95 64.65
1750 75.17 20.63 31.39 10.79 62.42
1751 75.17 50.84 48.22 16.71 79.65
1752 75.39 43.18 93.65 16.11 59.03
1753 75.41 45.56 82.08 16.98 63.79
1754 75.34 48.17 64.10 18.04 86.64
1755 75.51 59.14 38.10 16.34 75.46
1756 75.50 14.02 23.07 9.08 49.15
1757 75.38 23.54 35.84 11.41 57.55
1758 75.63 82.56 142.54 10.69 65.93
1759 75.65 79.92 179.20 11.92 80.99
1760 75.51 35.88 134.88 14.99 49.92
1761 75.64 63.37 49.80 14.04 76.22
1762 75.66 65.87 72.88 14.47 77.91
1763 75.71 70.62 86.88 13.19 73.62
1764 75.75 68.28 82.79 13.38 78.01
1765 75.91 38.36 193.28 15.40 49.90
1766 75.97 40.74 178.50 15.21 50.03
1767 75.89 56.95 37.77 16.04 73.93
1768 75.81 25.74 77.87 12.34 49.45
1769 75.83 31.16 105.71 13.10 47.86
1770 75.90 61.27 39.39 14.93 64.23
1771 75.97 28.34 101.87 11.46 49.53
1772 75.91 52.54 80.94 16.67 67.00
1773 75.97 54.48 51.50 15.81 66.66
1774 75.95 77.20 136.01 11.90 77.45
1775 76.07 50.23 135.37 16.91 58.48
1776 76.12 33.84 163.18 14.05 42.68
1777 76.05 21.12 58.74 11.19 43.07
1778 76.18 16.39 32.86 8.62 45.14
1779 76.20 47.43 141.14 16.94 52.47
1780 76.23 18.61 47.84 9.48 42.31
1781 76.42 74.65 88.71 13.02 82.96
1782 76.48 23.70 114.04 12.18 40.90
1783 76.53 42.94 204.70 16.91 49.21
1784 76.75 45.19 203.52 16.57 47.80
1785 76.64 13.40 37.77 8.47 30.51
1786 76.78 36.82 211.71 14.30 38.94
1787 76.75 84.89 72.83 9.28 36.82
1788 76.74 60.44 50.19 15.29 67.73
1789 76.71 65.15 40.99 13.62 64.38
1790 76.71 58.06 58.76 14.93 55.59
1791 76.83 72.46 50.56 12.57 62.97
1792 76.88 62.81 35.52 14.27 64.05
1793 76.88 81.78 111.22 10.43 59.75
1794 76.83 55.38 93.05 15.39 51.23
1795 76.97 69.96 46.20 13.05 66.83
1796 77.03 26.47 167.26 12.19 36.10
1797 77.04 29.40 169.86 13.10 34.02
1798 77.04 32.03 197.61 12.87 36.94
1799 77.05 52.37 170.86 16.16 40.54
1800 77.12 79.23 106.21 10.58 73.49
1801 77.07 49.46 208.17 17.52 47.49
1802 77.09 67.26 35.63 14.07 56.71
1803 77.10 20.99 124.79 10.35 33.29
1804 77.37 76.55 64.83 10.83 68.43
1805 77.28 15.92 78.17 9.00 28.58
1806 77.30 39.65 209.56 15.85 37.08
1807 77.48 18.36 104.72 9.83 31.14
1808 77.34 34.70 214.10 14.54 35.29
1809 77.55 47.27 226.89 16.51 39.53
1810 77.58 59.58 128.42 14.39 44.53
1811 77.72 42.51 216.88 16.29 34.57
1812 77.77 57.24 147.69 15.51 41.51
1813 77.84 54.19 206.69 16.02 39.86
1814 77.91 83.52 51.89 8.50 41.72
1815 77.78 23.13 161.39 11.51 33.53
1816 77.76 64.95 39.56 12.87 56.39
1817 77.93 73.91 37.63 11.89 52.00
1818 77.83 62.17 69.92 14.02 50.71
1819 78.03 37.43 214.23 15.77 29.67
1820 78.14 45.10 227.86 16.34 33.31
1821 78.00 68.68 32.15 12.65 54.07
1822 78.34 25.26 178.04 11.72 27.12
1823 78.22 27.85 194.06 13.14 27.91
1824 78.11 71.58 32.51 12.92 54.98
1825 78.24 30.35 195.41 13.01 27.92
1826 78.17 49.95 217.13 16.66 40.04
1827 78.34 32.69 198.16 13.65 29.45
1828 78.49 80.98 56.21 9.02 54.41
1829 78.47 40.98 213.19 16.49 29.76
1830 78.64 51.91 222.13 16.26 31.57
1831 78.58 78.49 53.18 10.69 51.64
1832 78.55 20.22 159.45 10.21 23.61
1833 78.44 35.13 204.04 15.16 25.47
1834 78.73 56.05 227.72 15.97 37.87
1835 78.61 76.00 41.86 11.46 58.92
1836 78.66 66.85 47.81 12.91 45.09
1837 78.85 15.46 100.32 8.36 19.38
1838 78.61 64.47 74.36 14.62 41.29
1839 78.74 60.16 198.54 14.97 35.93
1840 78.76 47.55 224.34 16.25 30.84
1841 78.93 17.72 139.06 9.75 22.95
1842 79.02 39.08 207.18 17.07 23.59
1843 79.03 62.51 185.19 13.67 38.56
1844 79.10 43.14 203.61 15.96 26.75
1845 79.03 22.64 170.60 11.23 21.68
1846 79.06 69.72 34.31 12.43 51.78
1847 79.26 53.84 232.77 15.70 32.18
1848 79.33 58.12 217.56 15.29 32.66
1849 79.35 72.46 30.47 11.51 49.25
1850 79.41 36.88 189.77 14.94 20.35
1851 79.51 29.06 173.78 12.43 18.26
1852 79.46 31.64 174.22 13.02 19.13
1853 79.56 49.86 217.99 17.31 26.28
1854 79.57 45.26 202.75 16.86 23.95
1855 79.59 74.62 30.78 11.89 55.58
