#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf1 14A 6 even-skipped Kruppel hunchback

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - hb>
1826 78.24 57.23 60.95 24.40 21.93
1827 78.08 81.46 89.90 15.52 1.83
1828 78.29 37.91 101.41 26.21 44.63
1829 78.27 28.27 78.45 20.78 29.23
1830 78.29 83.69 72.35 13.48 1.22
1831 78.28 65.31 38.18 24.20 14.88
1832 78.50 71.74 45.97 19.94 4.60
1833 78.30 79.80 87.23 15.38 1.81
1834 78.47 33.60 91.81 24.81 44.12
1835 78.61 68.90 34.66 21.73 8.45
1836 78.56 44.27 119.69 27.69 51.82
1837 78.51 59.35 62.13 25.01 29.25
1838 78.74 53.47 114.89 27.53 42.60
1839 78.90 55.61 108.34 26.35 41.30
1840 78.76 76.17 50.36 17.23 3.23
1841 78.95 61.46 69.20 24.01 29.08
1842 79.04 40.40 131.19 26.71 57.08
1843 78.87 19.82 54.23 16.23 22.29
1844 78.98 21.15 59.18 16.30 21.00
1845 79.13 49.65 139.08 28.37 56.84
1846 79.06 46.90 136.16 26.67 61.64
1847 78.98 77.59 55.83 16.00 2.27
1848 79.17 36.34 122.27 24.61 53.76
1849 79.26 31.77 119.78 24.15 51.84
1850 78.90 64.61 47.73 22.27 16.36
1851 79.34 42.50 163.92 27.11 61.25
1852 79.50 51.66 123.44 26.87 54.29
1853 79.33 63.55 64.34 22.03 24.91
1854 79.50 26.82 87.95 20.92 38.78
1855 79.28 29.95 108.51 21.21 40.49
1856 79.43 66.08 47.84 23.65 18.34
1857 79.41 23.37 73.54 17.04 27.00
1858 79.45 82.68 53.65 12.21 0.97
1859 79.58 28.81 99.23 20.67 44.81
1860 79.62 57.61 120.35 25.52 40.11
1861 79.53 70.73 33.49 20.51 10.18
1862 79.53 73.58 35.43 18.67 6.66
1863 79.64 34.38 140.71 25.70 58.12
1864 79.58 59.73 99.35 25.81 42.49
1865 79.46 75.82 41.90 18.03 3.07
1866 79.36 24.72 77.33 14.22 17.11
1867 79.85 38.54 152.75 25.54 59.18
1868 79.69 44.60 154.84 26.84 67.55
1869 79.54 20.07 59.33 15.58 20.58
1870 80.02 53.78 159.40 26.54 64.44
1871 79.82 79.87 47.69 13.93 1.45
1872 80.06 21.27 84.33 18.08 30.82
1873 80.11 48.50 149.75 27.07 79.77
1874 80.12 77.24 37.00 15.92 4.01
1875 80.16 55.67 149.91 25.75 59.04
1876 80.23 46.59 164.32 28.81 80.23
1877 80.00 22.70 78.89 15.89 26.68
1878 80.06 63.65 77.94 22.11 29.47
1879 80.31 40.62 154.74 27.00 79.58
1880 80.43 61.77 107.20 22.24 43.69
1881 80.51 25.11 103.02 20.66 40.67
1882 80.43 32.78 135.45 23.76 64.16
1883 80.55 20.26 82.81 17.54 28.65
1884 80.60 30.42 134.55 21.52 57.15
1885 80.50 36.67 132.44 24.92 70.77
1886 80.37 67.03 62.36 22.09 29.12
1887 80.47 81.16 36.20 13.20 1.64
1888 80.68 50.44 149.02 26.04 76.51
1889 80.40 70.29 40.00 19.41 18.29
1890 80.53 73.68 32.84 17.54 10.66
1891 80.61 42.77 163.72 25.94 74.16
1892 80.85 27.82 101.59 20.55 49.04
1893 80.72 59.34 142.71 24.85 54.36
1894 80.85 18.40 57.91 13.65 18.47
1895 80.66 68.77 54.41 19.45 22.36
1896 80.89 52.51 164.70 27.97 78.57
1897 80.81 71.58 38.78 19.88 13.66
1898 80.98 64.76 101.66 22.30 42.76
1899 80.97 45.11 159.13 25.60 82.21
1900 81.04 34.66 129.85 23.04 70.70
1901 81.02 57.13 165.02 24.71 67.15
1902 80.92 79.08 28.93 14.09 3.20
1903 81.24 22.70 98.28 19.15 41.26
1904 81.40 38.77 139.69 25.41 85.69
1905 81.24 48.40 161.94 27.10 91.03
1906 81.41 54.97 164.68 26.88 76.27
1907 81.38 76.65 29.19 15.49 6.35
1908 81.62 40.87 141.64 26.18 88.80
1909 81.57 62.89 148.02 23.41 57.69
1910 81.64 32.04 125.41 21.60 66.60
1911 81.62 69.28 78.90 20.45 28.17
1912 81.73 72.60 43.58 17.22 18.23
1913 81.78 74.99 31.71 15.93 13.59
1914 81.80 20.03 77.82 16.97 32.04
1915 81.77 36.55 120.56 22.62 75.95
1916 81.82 25.28 97.55 19.05 49.19
1917 81.70 43.38 144.29 26.31 81.95
1918 81.85 60.52 160.18 25.49 67.75
1919 81.95 29.52 122.52 21.23 62.49
1920 81.94 46.74 148.49 26.24 95.80
1921 81.98 51.16 157.98 25.66 93.01
1922 82.05 58.37 149.46 23.08 73.84
1923 82.10 53.42 158.12 26.95 86.63
1924 82.07 79.36 26.35 13.10 3.43
1925 82.31 67.15 112.92 21.56 46.85
1926 82.30 34.13 122.92 24.51 83.33
1927 82.46 27.31 91.98 19.25 60.23
1928 82.41 48.92 143.11 24.97 96.51
1929 82.48 56.53 157.47 25.10 92.95
1930 82.36 64.84 140.29 23.39 54.90
1931 82.59 45.10 138.51 26.84 101.57
1932 82.98 21.76 82.10 15.75 35.97
1933 82.56 42.24 132.44 27.34 106.80
1934 82.81 38.78 111.48 24.35 101.41
1935 82.62 69.95 82.57 19.71 39.22
1936 82.56 76.39 31.95 14.24 8.17
1937 82.78 62.20 159.42 23.54 76.30
1938 82.71 73.14 58.42 16.87 19.99
1939 82.98 31.97 104.06 20.59 78.21
1940 82.92 36.75 107.87 24.90 95.43
1941 83.14 40.64 103.95 24.71 103.21
1942 83.19 55.07 152.28 25.41 96.57
1943 83.16 59.71 136.15 23.64 92.59
1944 82.82 71.70 63.15 16.62 21.85
1945 83.33 24.68 84.37 17.82 51.15
1946 83.17 50.61 127.55 25.69 101.68
1947 83.23 52.86 136.64 26.53 100.49
1948 83.31 29.37 90.50 20.94 71.11
1949 83.28 47.53 122.42 24.79 115.56
1950 83.34 74.50 61.84 16.33 19.53
1951 83.50 34.72 88.09 23.77 91.71
1952 83.53 43.29 102.23 25.78 105.30
1953 83.63 66.69 148.18 21.29 64.81
1954 83.64 64.15 151.33 23.39 75.62
1955 83.71 57.86 138.69 23.09 95.32
1956 83.70 27.40 80.86 19.48 62.46
1957 83.81 71.15 107.90 18.64 37.22
1958 83.78 45.40 91.73 24.32 115.49
1959 83.88 68.87 121.28 19.68 50.79
1960 83.93 61.70 131.53 22.11 80.97
1961 83.77 77.13 44.51 13.66 7.59
1962 84.17 39.08 76.55 24.11 115.07
1963 84.24 49.48 93.08 26.51 114.31
1964 84.12 37.02 75.56 25.55 109.91
1965 84.17 75.65 71.09 15.17 20.42
1966 84.15 30.98 72.40 22.54 88.68
1967 84.29 54.26 100.69 24.63 111.81
1968 84.20 26.53 75.16 17.27 63.27
1969 84.39 41.37 69.10 23.48 111.91
1970 84.24 51.85 106.11 25.04 114.68
1971 84.37 22.50 64.09 16.53 49.22
1972 84.45 33.09 63.25 21.82 90.40
1973 84.43 56.28 105.09 25.65 101.63
1974 84.52 72.91 109.14 16.85 34.24
1975 84.42 47.45 89.70 26.23 125.38
1976 84.77 24.72 62.46 17.93 57.50
1977 84.76 59.92 102.83 22.37 102.95
1978 84.96 43.39 53.04 24.62 113.93
1979 84.87 28.78 58.79 20.08 76.90
1980 84.93 35.29 58.76 22.33 106.03
1981 84.91 45.44 56.12 22.99 121.10
1982 84.84 65.00 110.61 19.67 71.45
1983 84.92 76.77 68.87 12.99 13.55
1984 85.11 70.09 125.11 18.30 52.89
1985 85.19 58.07 82.91 22.86 97.18
1986 85.05 62.30 104.20 23.02 92.83
1987 85.20 68.01 117.74 19.51 64.15
1988 85.35 37.53 45.27 23.49 108.87
1989 85.24 53.59 74.03 25.26 118.14
1990 85.31 51.35 62.32 25.56 116.36
1991 85.39 31.03 52.75 21.11 86.53
1992 85.45 74.56 109.40 15.12 28.04
1993 85.51 26.57 48.63 18.51 67.47
1994 85.45 39.79 48.34 22.80 112.21
1995 85.56 47.47 56.38 24.12 112.91
1996 85.56 55.71 80.59 23.80 112.83
1997 85.81 49.41 52.38 24.33 105.69
1998 85.83 33.21 40.13 20.67 91.72
1999 85.87 41.85 41.11 23.05 110.69
2000 85.83 72.10 129.07 16.17 47.72
2001 86.00 64.32 72.86 20.16 84.97
2002 86.09 45.30 44.16 24.38 109.10
2003 86.29 60.03 56.03 22.52 101.19
2004 86.01 61.97 80.79 23.02 100.73
2005 86.22 28.51 42.41 19.30 73.21
2006 86.19 66.53 75.43 18.80 74.89
2007 86.34 76.15 95.57 14.33 17.13
2008 86.26 35.56 38.68 21.78 96.86
2009 86.39 69.15 98.40 17.56 64.96
2010 86.32 53.49 52.49 23.81 106.62
2011 86.39 57.96 56.33 21.48 106.06
2012 86.62 51.37 47.77 23.45 119.21
2013 86.67 37.85 38.49 23.11 106.90
2014 86.77 43.71 35.56 24.73 105.39
2015 86.68 30.95 33.39 19.55 85.05
2016 86.74 55.74 45.52 23.22 111.08
2017 86.86 39.89 34.92 22.63 106.29
2018 86.81 47.21 41.26 24.53 107.24
2019 86.86 73.82 111.01 14.99 38.30
2020 86.92 71.30 94.81 14.85 51.29
2021 87.08 49.39 44.05 23.45 108.62
2022 87.23 33.60 31.90 18.56 77.24
2023 87.19 41.85 32.18 22.03 101.60
2024 87.07 62.73 54.40 21.06 101.38
2025 87.21 65.21 49.87 18.98 90.76
2026 87.47 67.70 54.42 17.58 76.67
2027 87.52 28.59 32.10 18.16 74.60
2028 87.44 53.23 41.55 23.98 109.19
2029 87.56 36.39 26.85 21.44 91.54
2030 87.62 60.63 39.05 21.66 98.47
2031 87.65 45.50 30.90 23.92 99.24
2032 87.55 57.72 41.08 21.85 91.62
2033 87.82 69.86 67.05 15.68 65.09
2034 87.96 31.10 27.75 19.86 76.89
2035 87.99 50.83 32.51 21.95 96.78
2036 88.03 47.82 33.10 23.28 101.18
2037 88.13 72.84 80.12 14.37 36.02
2038 88.06 55.29 34.30 22.96 95.27
2039 88.18 38.54 25.40 19.95 90.60
2040 88.22 43.29 28.82 22.83 90.39
2041 88.35 40.89 24.98 22.26 91.13
2042 88.23 63.34 34.14 19.02 82.83
2043 88.40 66.33 39.38 18.14 84.07
2044 88.49 34.98 23.01 22.09 86.01
2045 88.53 59.41 37.00 21.49 99.50
2046 88.79 32.79 21.31 19.56 77.03
2047 88.72 53.15 29.42 23.32 93.91
2048 88.80 28.74 20.94 17.93 59.10
2049 88.81 57.26 32.11 21.34 89.47
2050 88.91 70.42 56.89 15.67 50.74
2051 88.89 45.37 24.21 21.34 87.89
2052 89.15 36.77 21.66 19.72 81.08
2053 89.10 49.14 24.09 23.24 85.75
2054 89.08 61.67 32.17 19.59 82.07
2055 89.21 64.92 32.74 17.54 73.04
2056 89.27 51.08 24.23 23.51 99.99
2057 89.37 68.22 40.21 14.85 59.25
2058 89.48 47.36 22.55 21.44 84.31
2059 89.44 55.17 27.41 21.23 88.67
2060 89.40 30.67 19.01 18.51 62.70
2061 89.62 38.65 20.61 20.92 70.27
2062 89.64 43.24 18.80 21.42 66.83
2063 89.59 40.99 19.60 22.60 74.30
2064 89.82 59.55 28.63 20.47 82.00
2065 89.89 34.66 17.56 19.67 66.37
2066 90.13 52.71 22.21 21.71 86.77
2067 90.07 63.67 27.75 18.83 78.45
2068 90.10 57.22 27.14 20.38 84.42
2069 90.16 32.41 16.06 18.32 57.59
2070 90.27 45.54 17.82 21.05 68.99
2071 90.33 66.32 28.53 16.38 66.94
2072 90.42 50.13 17.41 20.76 68.52
2073 90.68 61.79 25.55 19.58 76.24
2074 90.67 36.63 17.39 19.32 56.86
2075 90.80 39.60 16.62 19.43 59.66
2076 90.71 68.47 28.87 13.87 50.22
2077 90.78 54.75 19.72 20.24 66.80
2078 90.92 47.80 17.33 21.77 63.78
2079 91.06 41.71 17.86 20.62 54.40
2080 91.06 43.83 18.12 20.21 60.35
2081 91.20 59.23 21.15 18.62 68.31
2082 91.33 31.40 13.58 15.83 41.19
2083 91.16 33.99 15.88 17.75 47.71
2084 91.26 56.92 19.97 19.47 65.83
2085 91.22 64.52 22.71 17.30 66.75
2086 91.43 52.25 16.78 18.20 60.53
2087 91.72 45.85 16.39 20.15 50.13
2088 91.71 49.63 16.77 19.70 60.33
2089 91.83 38.10 14.70 19.04 42.96
2090 91.72 66.67 21.43 14.72 50.97
2091 91.81 61.29 19.91 17.55 62.82
2092 92.11 35.54 12.83 17.48 40.47
2093 92.19 55.06 15.12 18.49 54.23
2094 92.20 63.58 16.98 15.96 58.45
2095 92.26 40.59 14.95 19.33 40.73
2096 92.46 42.88 16.01 19.90 40.22
2097 92.28 57.75 17.30 18.08 55.54
2098 92.50 33.17 11.87 17.28 31.65
2099 92.57 47.81 15.27 19.20 43.12
2100 92.67 50.85 14.95 19.01 43.48
2101 92.76 53.04 15.66 19.03 49.82
2102 92.75 59.81 14.53 17.33 52.29
2103 92.87 45.32 16.52 18.83 36.97
2104 93.03 62.03 14.36 15.56 48.88
2105 93.21 36.92 12.90 18.24 31.50
2106 93.18 39.16 14.82 19.45 33.19
2107 93.34 56.75 14.08 17.73 49.53
2108 93.65 49.33 14.44 19.78 36.22
2109 93.67 34.71 13.50 17.01 22.40
2110 93.80 41.11 14.04 19.35 28.25
2111 93.82 43.81 14.30 17.61 25.94
2112 93.88 54.46 13.80 16.44 37.65
2113 94.09 51.59 13.28 16.38 31.05
2114 93.95 58.96 13.32 15.43 35.88
2115 94.10 46.73 14.97 18.32 24.80
2116 94.14 61.29 12.65 14.52 34.44
2117 94.47 38.62 13.14 18.40 24.01
2118 94.51 56.88 13.65 15.99 36.55
2119 94.84 48.96 13.56 17.29 25.27
2120 94.93 53.23 13.38 18.05 30.83
2121 95.14 42.38 12.99 18.02 22.84
2122 95.15 44.72 13.66 17.12 21.47
2123 95.11 60.12 10.87 13.03 21.26
2124 95.51 39.96 12.54 16.54 17.36
2125 95.45 55.33 12.31 15.55 21.36
2126 95.53 57.81 12.21 15.15 24.29
2127 95.64 46.78 12.92 17.84 21.18
2128 95.83 51.32 12.49 15.68 15.58
2129 95.99 49.11 13.89 17.14 20.76
2130 96.24 53.70 11.78 16.04 17.38
2131 96.44 41.69 12.25 17.65 16.28
2132 96.65 44.93 11.89 17.57 17.41
2133 96.40 56.13 9.67 12.55 15.52
2134 97.08 47.44 12.29 16.33 14.56
2135 96.76 52.86 10.70 16.65 8.61
2136 97.09 50.21 10.88 15.91 14.19
2137 97.50 52.57 11.42 15.10 10.18
2138 97.87 45.67 10.55 15.39 11.00
2139 97.78 48.33 11.00 19.00 9.00
2140 98.20 49.38 9.91 15.66 6.09

