#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf2 14A 2 even-skipped knirps giant
1250 50.51 54.93 73.64 53.28 18.62
1251 50.34 90.84 39.38 22.69 6.38
1252 50.63 23.91 52.13 45.75 14.79
1253 50.50 15.01 36.78 41.06 14.44
1254 50.71 63.96 70.04 46.76 15.92
1255 50.81 16.30 45.79 40.91 13.62
1256 50.76 40.83 69.32 51.76 17.85
1257 50.80 89.79 44.79 27.24 7.23
1258 51.00 18.35 42.97 41.38 14.99
1259 50.87 87.20 55.48 27.32 8.51
1260 50.95 21.96 49.71 43.82 13.92
1261 50.89 31.06 65.52 47.24 15.45
1262 50.91 35.26 70.30 52.57 17.41
1263 51.03 10.86 41.58 34.89 10.99
1264 50.95 46.39 73.65 57.03 20.00
1265 50.98 76.27 63.27 38.26 12.60
1266 50.96 43.15 71.79 55.10 18.78
1267 50.99 26.90 53.39 48.11 17.15
1268 51.10 38.43 72.12 55.47 17.87
1269 51.03 93.78 22.73 22.98 4.65
1270 51.11 32.92 65.09 50.88 16.14
1271 51.11 7.15 29.48 33.14 9.24
1272 51.21 74.12 63.66 42.82 13.49
1273 51.15 29.18 53.27 52.60 17.27
1274 51.19 53.27 70.23 53.86 18.04
1275 51.11 5.72 21.50 32.00 9.06
1276 51.22 66.67 71.66 46.34 15.51
1277 51.41 57.81 72.86 53.67 18.07
1278 51.43 71.99 69.12 45.95 14.04
1279 51.53 95.17 9.93 19.69 2.76
1280 51.39 49.15 73.22 55.25 19.12
1281 51.44 60.08 74.81 54.38 16.91
1282 51.46 55.45 67.42 54.93 19.00
1283 51.45 62.28 69.01 48.47 16.79
1284 51.59 36.61 63.51 52.02 16.75
1285 51.28 4.72 21.50 29.89 7.44
1286 51.49 69.22 65.90 45.90 15.76
1287 51.49 13.43 35.64 41.00 11.78
1288 51.57 20.38 44.00 46.40 15.28
1289 51.55 44.73 67.89 57.90 18.38
1290 51.65 15.16 41.86 39.93 12.85
1291 51.56 25.25 56.49 47.20 14.29
1292 51.79 91.32 35.61 24.81 5.74
1293 51.49 92.35 28.76 22.16 6.36
1294 51.53 8.39 33.81 35.39 9.00
1295 51.68 40.41 68.56 53.30 18.43
1296 51.87 64.56 69.00 48.86 15.89
1297 51.94 81.12 57.68 38.45 11.81
1298 51.81 34.33 64.57 50.18 17.08
1299 51.89 51.74 69.63 55.21 18.67
1300 51.87 88.88 46.26 28.29 7.27
1301 51.81 4.43 19.10 31.18 7.12
1302 51.85 17.25 46.88 41.20 16.44
1303 52.01 47.40 67.75 58.43 19.18
1304 51.91 31.40 61.29 51.33 16.98
1305 51.99 42.63 64.71 58.42 18.48
1306 52.18 23.14 46.91 49.69 14.41
1307 51.89 84.25 50.49 34.33 10.90
1308 52.20 75.94 59.39 41.83 13.46
1309 52.09 27.38 54.89 49.16 14.96
1310 52.23 7.84 30.90 35.96 8.98
1311 52.04 18.41 35.07 48.86 16.64
1312 52.23 54.13 68.58 57.27 17.95
1313 52.20 96.08 6.95 16.18 1.56
1314 52.10 21.45 36.57 53.10 17.24
1315 52.21 66.72 64.82 46.61 15.88
1316 52.23 49.69 68.87 54.13 18.07
1317 52.32 70.90 64.43 47.09 13.30
1318 52.28 56.70 69.67 57.16 17.76
1319 52.37 73.77 63.39 47.29 13.54
1320 52.34 25.41 47.54 50.44 17.31
1321 52.54 61.30 63.61 56.86 17.43
1322 52.40 38.99 65.29 53.58 18.88
1323 52.43 36.62 60.87 53.82 17.07
1324 52.56 58.92 67.33 58.92 18.16
1325 52.52 6.15 21.55 33.80 8.62
1326 52.43 29.49 53.76 47.68 16.24
1327 52.62 68.64 65.01 49.21 14.19
1328 52.35 92.60 24.30 27.90 5.50
1329 52.61 4.29 16.28 31.72 6.66
1330 52.61 63.18 63.02 56.66 15.34
1331 52.78 83.15 48.49 38.53 11.10
1332 52.47 87.60 47.48 31.79 10.24
1333 52.37 90.83 34.45 24.55 6.91
1334 52.69 9.78 30.23 36.70 10.84
1335 52.73 41.21 60.83 61.49 19.07
1336 52.62 95.02 9.23 19.00 2.97
1337 52.81 33.96 55.90 54.18 17.26
1338 52.71 78.08 55.69 44.70 12.26
1339 52.47 16.50 31.11 45.56 19.00
1340 52.67 17.91 31.82 50.67 16.13
1341 52.89 46.40 60.56 62.53 18.89
1342 52.74 11.73 28.06 41.00 12.79
1343 52.91 15.43 34.72 45.39 13.61
1344 52.77 20.49 37.03 50.16 15.53
1345 52.59 28.34 43.50 55.75 20.00
1346 52.91 31.54 51.42 54.34 17.28
1347 52.97 55.65 72.05 65.48 18.74
1348 52.90 90.21 35.04 29.46 7.83
1349 52.87 93.42 18.56 24.72 4.68
1350 53.04 48.71 60.48 62.15 17.32
1351 52.91 51.32 67.47 58.05 17.97
1352 52.71 88.99 41.17 23.33 8.17
1353 52.97 22.11 41.95 49.68 15.21
1354 53.03 80.70 49.47 41.71 11.75
1355 53.01 13.32 32.93 41.22 14.67
1356 53.02 27.13 46.35 53.62 16.62
1357 52.99 25.64 40.87 56.30 16.17
1358 53.22 72.36 61.15 53.97 13.86
1359 53.34 85.25 46.37 38.99 10.22
1360 53.22 28.60 39.71 56.39 17.49
1361 53.26 53.54 65.47 65.27 19.42
1362 53.33 75.73 51.17 48.95 13.87
1363 53.07 8.28 20.44 35.89 8.89
1364 53.06 38.40 43.36 65.91 21.00
1365 53.20 5.99 23.74 36.03 8.29
1366 53.24 36.28 59.08 56.48 16.82
1367 53.25 39.47 59.77 62.77 19.74
1368 53.39 70.26 61.55 51.13 13.55
1369 53.47 10.15 30.64 39.48 11.16
1370 53.47 57.61 65.02 70.11 18.56
1371 53.42 59.97 61.33 67.92 17.00
1372 53.51 7.31 22.03 38.33 9.44
1373 53.66 37.12 46.26 62.59 19.48
1374 53.56 67.72 61.28 57.82 16.46
1375 53.39 90.82 28.75 31.94 7.19
1376 53.85 94.84 8.58 22.49 2.94
1377 53.59 29.95 49.52 56.36 16.93
1378 53.52 47.27 56.86 68.24 20.43
1379 53.66 41.26 60.68 63.09 19.81
1380 53.82 88.52 40.79 35.16 7.82
1381 53.37 5.09 15.00 42.00 4.00
1382 53.63 63.17 67.77 61.22 17.69
1383 53.71 78.34 47.26 48.76 13.51
1384 53.69 50.38 63.91 68.78 19.09
1385 53.58 86.89 41.32 39.41 8.95
1386 53.72 26.14 44.65 55.37 16.00
1387 53.71 13.19 35.57 45.63 12.20
1388 53.83 92.01 24.40 31.08 6.11
1389 53.77 34.32 52.02 59.67 17.26
1390 53.94 52.48 64.44 64.06 19.19
1391 53.93 55.34 63.07 73.53 18.19
1392 53.75 73.96 55.74 55.50 14.50
1393 53.97 32.39 46.57 63.85 17.35
1394 53.74 39.74 62.47 62.87 18.33
1395 54.03 65.69 57.33 61.40 16.62
1396 53.81 5.20 15.15 34.31 8.08
1397 53.84 30.93 40.80 61.67 16.40
1398 53.94 90.26 30.58 34.54 7.42
1399 54.02 45.83 55.20 67.68 17.64
1400 53.79 56.88 61.80 76.60 20.20
1401 54.05 11.88 25.96 44.11 12.87
1402 54.10 93.47 15.33 28.19 4.58
1403 54.04 47.81 58.76 69.24 17.60
1404 54.17 61.04 55.97 68.97 17.73
1405 54.21 6.23 22.75 35.47 7.64
1406 54.17 27.75 46.95 61.15 17.08
1407 54.36 71.77 59.13 57.18 13.36
1408 54.22 37.85 48.73 65.73 17.94
1409 54.38 69.55 59.01 62.40 14.46
1410 54.40 24.87 35.22 60.96 15.96
1411 54.38 43.61 59.64 67.82 19.40
1412 54.42 49.17 55.94 72.74 18.86
1413 54.48 39.58 53.72 71.63 18.54
1414 54.23 86.98 38.71 40.50 10.50
1415 54.43 96.80 4.65 15.93 0.90
1416 54.45 29.78 35.49 63.60 19.00
1417 54.23 76.82 44.00 59.70 15.40
1418 54.43 20.24 37.83 55.61 13.63
1419 54.61 85.71 42.90 42.24 9.24
1420 54.69 10.13 28.76 44.04 10.70
1421 54.83 63.25 57.99 73.78 17.73
1422 54.56 41.07 60.86 69.00 17.95
1423 54.59 75.84 54.75 56.06 12.12
1424 54.49 91.28 29.45 32.82 5.91
1425 54.70 42.16 54.17 69.78 17.54
1426 54.81 35.35 47.06 66.57 18.74
1427 54.82 51.98 60.60 76.82 20.56
1428 54.69 57.18 59.05 76.67 18.61
1429 54.80 78.62 49.48 51.74 12.55
1430 54.72 17.32 35.51 55.07 15.75
1431 54.98 31.87 48.08 68.33 16.70
1432 54.75 67.55 58.11 63.11 14.94
1433 54.71 53.87 54.85 72.67 18.97
1434 54.68 13.64 35.96 49.42 14.00
1435 54.77 37.02 43.35 70.30 19.07
1436 55.03 84.09 42.20 48.39 11.84
1437 54.87 88.73 40.19 38.92 7.33
1438 54.70 86.84 47.53 42.80 8.47
1439 54.83 12.52 29.17 50.11 13.11
1440 54.96 65.50 61.82 76.40 15.82
1441 55.07 74.03 54.61 64.02 14.04
1442 55.07 22.18 40.50 60.32 14.25
1443 54.99 94.76 8.98 28.02 2.62
1444 55.16 45.43 61.68 76.23 19.32
1445 55.10 55.22 51.76 78.93 19.27
1446 54.87 83.02 51.17 46.83 12.08
1447 55.11 26.28 38.76 63.29 15.04
1448 55.21 18.72 34.00 63.09 15.46
1449 55.24 7.99 26.15 41.37 9.25
1450 55.29 61.27 62.04 81.24 17.39
1451 55.26 38.35 55.49 75.97 17.33
1452 55.46 40.46 54.65 80.36 20.31
1453 55.41 59.24 63.99 86.39 17.94
1454 55.38 20.52 33.83 62.88 14.43
1455 55.36 43.48 61.03 72.98 19.71
1456 55.45 71.36 56.51 68.56 14.45
1457 55.26 50.98 55.71 78.71 21.29
1458 55.38 13.29 31.21 51.98 12.77
1459 55.40 33.42 45.56 72.88 17.04
1460 55.50 68.60 67.50 73.46 14.84
1461 55.54 16.04 38.81 61.88 13.88
1462 55.56 35.37 47.53 74.98 16.71
1463 55.69 53.43 59.55 86.27 18.53
1464 55.69 86.02 48.26 47.82 9.21
1465 55.43 17.01 27.50 62.17 15.67
1466 55.65 57.22 69.95 86.15 18.47
1467 55.83 78.06 53.33 60.54 13.07
1468 56.14 11.16 31.21 52.19 12.45
1469 55.79 27.94 42.82 71.16 16.93
1470 55.86 48.25 62.43 84.72 19.91
1471 55.78 50.23 62.52 84.38 19.10
1472 55.97 25.36 44.79 70.16 16.73
1473 55.86 30.48 47.54 75.78 17.20
1474 55.84 66.44 57.78 81.47 16.23
1475 55.55 87.16 42.00 51.00 10.00
1476 55.75 22.95 37.56 68.37 16.63
1477 56.07 95.93 6.26 24.45 1.45
1478 55.97 63.59 69.78 86.79 15.91
1479 55.92 75.81 57.88 69.11 12.80
1480 56.02 83.75 47.46 52.78 11.60
1481 55.80 38.77 45.60 80.35 18.85
1482 56.26 51.98 60.18 88.10 18.90
1483 56.08 55.45 63.09 87.58 18.10
1484 56.08 46.10 61.14 84.74 18.99
1485 56.14 91.69 24.80 47.39 6.30
1486 55.86 13.43 30.17 52.08 14.92
1487 56.02 18.35 39.17 65.98 15.64
1488 55.95 87.78 37.56 48.06 9.14
1489 55.82 14.86 29.00 64.25 12.25
1490 55.95 33.37 42.56 74.69 20.31
1491 56.23 37.04 52.81 84.69 19.44
1492 56.04 5.23 19.19 43.10 7.84
1493 56.12 42.28 63.29 87.26 19.13
1494 56.20 90.60 28.89 50.30 7.19
1495 56.42 15.16 33.69 59.68 14.61
1496 55.98 35.28 52.33 76.17 18.83
1497 56.32 61.28 63.56 95.33 18.08
1498 56.11 68.65 48.18 80.53 15.94
1499 56.50 80.44 54.49 62.66 12.40
1500 56.23 89.30 40.86 48.14 7.09
1501 56.30 6.62 25.87 47.40 8.34
1502 56.39 23.62 34.29 71.29 17.10
1503 56.49 40.08 59.26 88.79 19.94
1504 56.50 58.79 68.82 100.27 18.96
1505 56.55 28.80 49.95 74.74 17.31
1506 56.43 43.61 64.33 88.04 18.78
1507 56.48 70.06 59.34 83.25 14.09
1508 56.66 72.09 59.05 81.53 15.05
1509 56.61 20.92 40.71 71.96 15.29
1510 56.63 34.53 57.52 89.57 17.92
1511 56.76 87.13 45.17 55.64 9.56
1512 56.73 50.25 64.47 99.64 20.61
1513 56.74 44.45 51.26 94.07 20.26
1514 56.77 67.18 68.98 87.57 15.55
1515 56.93 17.02 44.12 69.85 14.12
1516 57.15 41.74 60.18 90.25 19.22
1517 56.97 38.51 64.90 92.29 17.69
1518 56.96 53.96 67.93 96.07 19.30
1519 56.77 93.32 14.94 39.69 4.88
1520 57.06 4.80 17.29 50.65 7.34
1521 56.74 7.38 24.70 49.80 10.00
1522 57.05 8.90 31.08 55.95 9.87
1523 56.93 26.08 46.06 82.42 15.53
1524 56.83 48.20 65.75 96.68 19.19
1525 56.95 63.08 72.62 93.21 17.41
1526 57.01 82.92 50.43 63.31 11.67
1527 57.16 85.23 52.19 61.28 10.13
1528 57.00 65.23 68.30 92.68 16.56
1529 57.00 56.27 69.67 99.82 19.05
1530 57.02 78.22 60.80 68.80 13.17
1531 57.01 18.43 33.57 69.30 14.57
1532 57.14 23.22 39.93 79.84 15.15
1533 57.31 10.97 32.84 59.02 11.82
1534 57.28 76.29 60.46 78.13 13.57
1535 57.04 88.51 27.88 50.81 9.31
1536 57.25 46.09 60.05 98.62 19.70
1537 57.21 74.18 58.23 77.62 12.86
1538 57.22 95.69 6.90 28.52 1.61
1539 57.06 12.11 33.67 63.89 12.50
1540 57.25 36.19 55.28 93.12 17.74
1541 57.37 30.59 55.30 91.63 17.72
1542 57.39 91.62 25.35 48.99 6.13
1543 57.36 60.73 79.83 105.82 18.57
1544 57.13 94.17 11.08 37.23 4.31
1545 57.36 28.10 54.02 89.04 17.60
1546 57.46 33.95 50.95 95.84 18.58
1547 57.52 69.59 73.98 98.78 15.39
1548 57.51 43.71 59.80 98.96 20.12
1549 57.67 80.86 56.74 70.42 12.48
1550 57.63 13.62 40.53 71.04 13.08
1551 57.57 58.36 78.37 107.45 18.01
1552 57.77 20.84 44.88 83.72 15.72
1553 57.76 71.89 66.22 97.54 15.25
1554 57.68 49.09 67.07 107.14 18.42
1555 57.91 18.57 40.86 85.06 14.52
1556 57.74 67.35 66.64 97.64 14.93
1557 57.88 16.02 48.29 84.12 14.22
1558 57.87 39.90 69.26 100.41 18.73
1559 57.53 77.45 50.83 75.33 12.00
1560 57.99 63.16 76.22 106.78 17.26
1561 58.05 86.65 47.54 64.92 8.23
1562 57.98 37.79 62.57 102.32 19.08
1563 57.81 88.13 43.17 63.75 7.88
1564 58.08 50.66 74.12 110.07 20.25
1565 58.01 65.35 72.01 99.94 15.86
1566 57.76 83.11 63.67 67.50 11.83
1567 58.27 22.94 49.50 92.09 16.26
1568 58.08 83.43 52.43 66.67 11.65
1569 58.19 7.57 34.10 64.25 8.96
1570 58.28 10.53 35.56 71.34 11.94
1571 58.25 35.56 62.28 104.64 18.57
1572 58.15 47.35 62.26 104.02 20.18
1573 57.97 89.67 38.52 54.00 7.09
1574 58.12 78.54 75.00 70.96 12.65
1575 58.19 4.14 18.64 50.52 6.79
1576 58.35 26.40 54.87 96.26 17.34
1577 58.33 28.84 58.82 98.08 18.12
1578 58.33 57.19 80.64 117.97 19.47
1579 58.18 74.29 58.18 88.53 14.50
1580 58.31 42.09 64.48 107.84 19.52
1581 58.23 52.89 66.35 112.24 19.45
1582 58.36 31.29 66.05 97.84 19.11
1583 58.51 45.28 64.21 110.20 20.66
1584 58.40 61.62 72.98 112.14 16.85
1585 58.13 5.12 24.50 58.75 9.75
1586 58.50 76.74 65.43 87.12 13.84
1587 58.30 90.68 30.35 52.94 7.06
1588 58.40 96.00 7.47 29.47 0.88
1589 58.50 33.62 57.85 102.74 16.63
1590 58.47 59.57 77.31 114.12 19.58
1591 58.55 79.84 62.47 77.82 12.58
1592 58.29 88.62 40.33 63.56 7.44
1593 58.58 92.07 27.55 53.35 5.42
1594 58.55 69.23 66.06 106.74 15.81
1595 58.59 5.61 21.49 60.78 7.62
1596 58.74 13.50 37.65 79.22 12.80
1597 58.83 49.39 72.38 116.70 19.40
1598 58.85 66.86 75.27 109.10 16.29
1599 58.96 72.45 75.58 101.65 14.89
1600 58.70 82.29 51.63 78.80 12.03
1601 58.94 16.41 40.97 90.69 14.25
1602 58.90 19.42 47.55 101.81 15.50
1603 58.92 37.86 58.89 111.93 19.83
1604 58.94 86.09 52.61 69.01 8.74
1605 58.97 40.49 67.41 117.90 19.04
1606 58.79 88.11 49.47 65.40 8.47
1607 59.12 21.69 47.30 102.14 16.46
1608 59.14 24.52 51.41 105.26 16.92
1609 59.20 64.69 85.81 117.49 17.10
1610 59.09 43.50 67.51 120.90 19.81
1611 59.19 29.93 61.75 110.49 18.49
1612 59.19 47.52 71.68 120.12 21.25
1613 59.25 55.45 79.09 126.16 18.71
1614 59.28 51.61 83.45 127.10 19.42
1615 59.27 62.72 80.45 123.92 17.17
1616 59.13 74.83 62.59 90.41 14.61
1617 59.18 90.36 39.73 63.58 6.00
1618 59.19 7.12 27.89 72.60 9.47
1619 59.46 9.06 32.91 79.62 9.82
1620 59.28 27.07 57.54 111.02 18.01
1621 59.33 32.57 60.44 111.25 18.86
1622 59.20 53.32 76.07 122.17 20.39
1623 59.38 83.95 53.49 78.40 11.43
1624 59.20 89.04 39.89 66.37 8.17
1625 59.33 10.27 39.21 82.36 11.43
1626 59.34 57.94 83.90 130.76 18.29
1627 59.34 78.93 70.33 91.00 13.61
1628 59.27 11.66 39.40 87.12 12.68
1629 59.40 35.23 63.43 118.46 19.23
1630 59.37 60.06 85.92 126.30 18.27
1631 59.41 70.12 77.34 111.03 14.97
1632 59.33 87.61 43.52 70.52 8.87
1633 59.80 45.96 74.33 124.91 20.91
1634 59.79 76.67 73.23 101.85 13.52
1635 59.67 91.87 25.69 62.04 5.85
1636 59.86 15.34 41.32 94.78 15.98
1637 59.66 67.99 79.25 112.33 15.69
1638 59.82 50.17 78.16 132.83 19.72
1639 59.86 39.49 64.98 122.44 20.49
1640 59.83 37.43 65.78 124.63 19.89
1641 60.03 17.88 44.07 102.49 15.20
1642 59.97 20.12 44.12 114.27 16.25
1643 60.04 22.74 53.65 115.71 16.71
1644 60.10 81.34 70.04 86.81 12.86
1645 60.25 12.78 42.50 99.00 13.99
1646 60.06 25.35 55.44 118.08 17.42
1647 59.99 28.70 54.84 124.79 17.65
1648 60.05 71.94 83.06 111.72 15.37
1649 60.09 31.22 60.18 118.87 19.12
1650 60.05 43.81 73.82 134.55 19.20
1651 59.93 89.35 46.43 76.29 7.95
1652 60.21 87.59 48.72 75.52 7.97
1653 60.11 53.49 87.86 141.88 20.68
1654 60.19 66.02 86.43 125.50 16.12
1655 60.30 48.15 72.47 132.20 20.84
1656 60.23 61.50 85.24 127.87 17.56
1657 60.20 58.58 85.58 135.45 19.86
1658 60.32 74.60 77.11 103.85 14.20
1659 60.24 33.74 59.65 121.73 18.16
1660 60.42 63.72 85.44 130.71 18.06
1661 60.34 85.53 53.84 78.67 10.33
1662 60.27 55.94 95.47 140.85 19.62
1663 60.15 68.40 76.93 116.86 16.79
1664 60.40 79.17 72.56 101.30 13.20
1665 60.27 83.91 54.75 81.22 10.65
1666 60.36 90.41 37.91 75.21 6.75
1667 60.26 3.72 18.08 63.50 4.75
1668 60.34 5.72 26.92 72.59 8.97
1669 60.49 7.91 36.26 85.86 9.53
1670 60.50 35.81 64.42 127.87 20.47
1671 60.46 1.54 5.60 35.80 0.63
1672 60.58 69.53 79.50 121.93 16.03
1673 60.65 51.89 84.50 145.18 23.54
1674 60.77 27.03 58.77 135.60 17.08
1675 60.72 40.33 67.85 133.31 20.72
1676 60.82 37.86 68.22 132.18 20.09
1677 60.81 42.53 71.02 144.34 21.00
1678 60.91 77.04 77.94 111.35 13.60
1679 60.87 29.92 57.83 130.90 19.09
1680 60.83 45.24 75.51 136.73 21.32
1681 60.73 3.73 16.52 67.45 4.52
1682 60.91 23.80 53.11 119.26 16.71
1683 60.88 50.05 77.57 139.63 20.89
1684 61.02 14.46 45.85 107.76 14.47
1685 60.97 59.89 88.20 135.04 18.21
1686 61.06 82.55 66.80 89.75 11.32
1687 61.01 32.38 66.03 133.67 18.84
1688 61.18 16.83 47.68 109.75 15.63
1689 61.01 54.68 84.47 144.39 20.52
1690 60.98 57.36 88.41 147.57 20.05
1691 61.00 72.87 78.29 114.33 15.05
1692 61.01 18.78 54.42 110.85 15.90
1693 61.09 5.24 25.73 76.79 8.52
1694 61.01 92.05 28.63 76.81 6.46
1695 61.24 67.86 78.84 131.61 16.19
1696 61.23 65.54 90.26 137.36 17.57
1697 61.27 47.19 80.77 145.78 20.39
1698 61.11 3.11 12.64 60.36 3.07
1699 61.36 62.74 86.75 145.20 17.38
1700 61.39 70.77 73.92 119.83 15.26
1701 61.19 84.92 55.60 85.88 11.09
1702 61.25 6.94 31.00 85.70 9.33
1703 61.31 34.57 60.20 137.24 20.06
1704 61.30 8.40 33.48 90.39 11.15
1705 61.54 86.24 52.26 84.51 9.83
1706 61.37 93.55 15.95 61.75 3.82
1707 61.59 75.02 72.57 111.26 13.79
1708 61.61 25.44 64.23 133.61 17.22
1709 61.56 79.52 70.57 104.79 12.61
1710 61.46 89.29 41.64 82.88 7.20
1711 61.66 28.71 69.31 140.54 19.60
1712 61.61 41.12 69.37 147.68 20.89
1713 61.67 43.59 67.54 144.18 21.52
1714 61.56 52.75 88.24 145.38 20.65
1715 61.75 36.72 62.01 138.96 20.08
1716 61.76 38.94 67.24 146.14 20.93
1717 61.79 11.20 45.12 101.22 13.42
1718 61.67 60.93 90.44 139.38 18.15
1719 61.71 12.54 40.15 100.85 14.30
1720 61.78 49.05 86.36 150.09 21.50
1721 61.89 22.78 56.26 130.51 19.30
1722 61.95 30.68 67.61 145.81 19.81
1723 61.85 58.16 93.64 151.49 21.03
1724 62.00 45.71 75.53 156.40 21.58
1725 61.91 55.81 88.90 149.96 20.79
1726 62.13 77.13 66.47 112.30 12.83
1727 61.98 91.57 27.21 78.55 5.79
1728 62.22 5.26 23.94 83.87 7.67
1729 61.94 7.87 34.29 91.71 9.81
1730 62.26 20.46 52.64 125.43 18.86
1731 62.06 32.67 63.87 141.86 20.30
1732 62.05 64.35 76.90 149.29 17.69
1733 62.18 84.41 57.51 89.55 10.00
1734 62.11 14.42 46.56 110.43 16.35
1735 62.30 50.98 87.93 158.09 22.92
1736 62.24 73.10 70.46 122.30 14.67
1737 62.18 82.14 63.77 102.47 12.00
1738 62.03 87.12 49.06 85.58 8.48
1739 62.31 18.03 45.27 114.56 17.24
1740 62.27 27.20 66.55 143.41 17.83
1741 62.20 66.67 79.82 143.17 18.11
1742 62.34 68.91 77.13 140.05 15.40
1743 62.25 93.87 13.53 58.12 2.61
1744 62.38 35.01 65.10 147.67 20.86
1745 62.44 47.43 76.03 158.06 20.60
1746 62.42 70.87 74.19 136.89 16.98
1747 62.32 6.68 27.65 93.59 9.24
1748 62.46 41.44 75.11 156.86 20.84
1749 62.47 53.38 93.38 161.95 22.69
1750 62.48 59.94 84.63 152.65 20.04
1751 62.54 62.21 86.01 151.23 20.05
1752 62.75 9.36 41.84 94.29 11.96
1753 62.65 24.52 65.44 132.65 18.77
1754 62.64 79.76 63.75 103.14 13.68
1755 62.72 13.31 42.22 108.41 15.47
1756 62.73 39.27 68.94 154.70 22.89
1757 62.79 43.41 72.20 156.85 21.79
1758 62.92 89.63 41.22 88.05 7.14
1759 62.72 11.26 48.13 102.04 14.50
1760 62.94 75.11 66.12 121.57 14.27
1761 62.87 37.16 76.25 148.24 22.41
1762 62.89 55.30 91.24 155.81 21.12
1763 62.98 16.17 54.23 119.42 16.63
1764 62.93 49.15 84.03 157.77 22.06
1765 63.01 87.07 50.49 98.51 9.18
1766 62.95 57.75 85.20 155.31 20.89
1767 63.08 6.76 35.32 90.33 10.80
1768 63.10 28.73 63.17 137.32 19.79
1769 63.04 91.61 30.33 86.23 5.89
1770 63.07 30.89 64.83 153.42 20.45
1771 63.06 45.45 76.56 162.47 22.29
1772 62.97 64.72 78.15 150.08 18.56
1773 63.14 22.42 56.35 136.94 19.41
1774 63.06 33.33 67.73 155.75 21.58
1775 63.03 3.72 11.81 65.76 3.05
1776 63.12 77.61 59.55 113.41 14.31
1777 63.33 84.34 59.20 102.62 11.41
1778 63.23 26.38 60.17 138.71 20.01
1779 63.24 67.15 73.93 146.43 17.68
1780 63.29 72.25 71.57 138.27 16.20
1781 63.28 81.84 59.40 109.35 12.26
1782 63.31 93.34 16.39 66.98 3.02
1783 63.27 18.99 54.55 120.90 17.63
1784 63.34 52.66 92.75 166.93 22.32
1785 63.46 69.67 82.51 139.90 16.09
1786 63.45 60.57 83.87 152.63 21.49
1787 63.46 41.00 70.69 153.77 20.82
1788 63.58 35.45 73.07 161.30 24.28
1789 63.65 47.02 78.45 159.76 21.01
1790 63.65 50.51 85.33 153.93 23.01
1791 63.65 62.91 80.58 156.99 18.51
1792 63.84 20.67 55.08 124.98 19.03
1793 63.75 11.41 52.95 104.46 15.68
1794 63.50 14.77 56.00 121.20 17.07
1795 63.73 38.22 72.14 152.94 23.65
1796 63.66 17.97 54.72 121.25 18.58
1797 63.81 4.80 21.84 80.48 7.34
1798 64.01 8.30 38.78 93.52 12.78
1799 63.92 24.94 63.70 133.91 20.78
1800 63.95 42.79 76.58 164.75 24.15
1801 63.86 56.46 89.78 159.90 21.91
1802 63.92 32.38 68.31 150.92 23.47
1803 63.97 54.34 86.50 159.13 22.55
1804 63.90 65.36 79.92 147.38 18.25
1805 63.93 74.28 68.12 130.18 15.38
1806 64.03 79.18 64.64 113.96 13.15
1807 64.01 58.74 88.25 158.09 22.50
1808 63.79 9.55 34.75 93.38 11.38
1809 63.98 15.56 46.18 112.36 18.01
1810 64.00 44.90 76.31 156.98 22.44
1811 64.16 27.67 65.34 138.20 21.78
1812 64.18 30.10 70.48 147.81 23.52
1813 64.15 48.55 80.41 162.63 23.41
1814 64.19 76.70 68.28 122.06 14.74
1815 64.19 88.92 41.08 94.35 8.12
1816 64.23 91.39 25.51 83.08 6.18
1817 64.23 68.09 77.20 142.58 18.07
1818 64.26 71.38 81.08 141.11 16.78
1819 64.29 86.13 49.74 98.29 9.27
1820 64.42 23.02 63.20 129.26 20.69
1821 64.30 93.35 10.46 62.64 2.51
1822 64.35 40.42 81.25 161.37 25.93
1823 64.41 52.09 96.07 161.58 24.06
1824 64.39 83.34 55.64 111.82 11.74
1825 64.46 61.55 81.40 158.13 20.53
1826 64.55 34.29 70.00 155.54 22.80
1827 64.49 36.48 72.84 157.34 23.27
1828 64.61 18.49 55.16 117.49 20.38
1829 64.70 64.19 79.18 145.69 19.17
1830 64.70 10.66 46.98 105.86 17.81
1831 64.68 81.36 57.05 114.43 12.50
1832 64.53 11.69 51.14 115.71 15.14
1833 64.58 14.19 48.60 107.20 18.53
1834 64.80 38.49 81.23 157.71 25.82
1835 64.86 50.13 91.59 157.86 23.77
1836 64.64 73.07 80.48 136.33 15.90
1837 64.93 4.74 20.17 74.43 6.48
1838 64.97 15.83 54.58 116.94 20.40
1839 64.80 44.01 76.53 162.49 23.58
1840 64.92 46.25 81.62 158.80 24.38
1841 64.87 66.35 74.44 145.79 19.15
1842 64.94 12.90 52.81 109.65 20.51
1843 64.94 70.05 83.88 142.47 17.14
1844 64.95 21.14 62.09 119.17 21.52
1845 65.01 32.06 78.46 146.60 24.62
1846 64.93 57.60 88.87 157.24 23.54
1847 64.87 8.33 39.15 92.79 13.15
1848 64.98 25.28 61.16 130.76 24.19
1849 65.14 55.66 85.21 152.98 24.60
1850 65.09 6.89 37.89 92.93 12.85
1851 65.05 59.81 89.13 155.20 21.84
1852 65.12 53.63 89.33 157.11 24.21
1853 65.24 90.56 32.12 87.96 6.59
1854 65.05 27.73 68.40 138.08 26.77
1855 65.15 42.03 75.48 160.75 27.39
